Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
MP0004196_abnormal_prenatal_growth/weig_	115/786	0.000096067137237904675164425205569074250888661481440067291259765625	0.0003410383371945616029323467000011760319466702640056610107421875	0.000000164749397827714771951456026143068012146386536187492311000823974609375	0.000000584860362288387507925606877134949712626621476374566555023193359375	-0.3611754984894063	2.8834502486353446	C330007P06RIK;NDUFA13;IRS1;CSE1L;IHH;SCX;FGF3;SALL1;FGF8;CDH2;SOX17;BMPER;SALL4;GRB10;PITX2;MNX1;ACVR1;PDGFRA;SLC34A2;ESX1;LMO2;HNF1B;MID1;HSPG2;ISL1;OVOL2;ARC;SFRP1;DKC1;PARD3;ROR2;CUL7;ABCB7;CHRD;GATA4;NKX2-1;NKX2-5;PDHA1;WNT3A;ESRRB;NFATC2;HPRT;IGF2R;FOSL1;FGF16;BMP2;DLG1;NR4A3;FES;SNAI1;PIR;OGT;BRWD3;BMPR1A;FGF10;ACVRL1;MESP2;MESP1;CITED1;SUV39H1;HCCS;PTH1R;LAMC1;ARHGAP6;GLI2;AIFM1;MECOM;ZIC3;RSPO3;SCN5A;TEAD1;OFD1;MYOCD;NUP133;ELOVL4;ATRX;MSGN1;PAX6;LSR;ZFX;UCHL5;ZDHHC15;SLC7A7;NR5A2;ALDH1A2;HAND1;MDFI;ENG;LAMA5;FOXC1;LRP1;LAMA1;HDAC8;RXRA;GBX2;PLAGL1;PDPN;IGF2BP1;GPC3;HAS2;TBX1;FOXB1;TCF7L1;NOS3;USP9X;SLC31A1;GAD1;HUWE1;BMP8B;KLF8;KRT19;KRT18;WT1;BCAR1;FOXA2
MP0002092_abnormal_eye_morphology_	126/939	0.0015742111104077856180427641419328210758976638317108154296875	0.004470759553558111172588684922857282799668610095977783203125	0.00000257411365671652426803900186313978082353060017339885234832763671875	0.0000076150862344530508007967029016072046943008899688720703125	-0.4272791375129866	2.3116642918250565	RAX;ICAM1;NDST1;EFEMP1;FGF8;ALCAM;BMPER;GNAT2;EPHB2;PITX2;EPHB1;HOXA5;SCN1B;OSR2;CASR;PRKCH;NKX6-2;TRP73;CASK;SOX11;HSPG2;ISL1;OVOL2;ADAM15;ADAM12;COL8A2;LMX1B;ROR2;EPHA2;CNP;FOXG1;CHRD;BHLHE22;BHLHE23;GRK1;EFNB1;PRDM16;HESX1;ALX3;ALX1;OTX1;APOE;PROM1;EGR3;BCL11B;BDNF;NFATC2;INHBB;FOXN4;HPRT;DLG1;BFSP2;DAB1;BFSP1;FES;BMPR1B;BMPR1A;VSX2;FGF10;BARHL2;COL18A1;RARG;FOXE3;EDA;HIP1;FLT1;BNC1;HOXC13;NR2E1;LAMC1;TSPAN12;GLI2;SYNE1;SIX6;AIFM1;ZIC3;FOXD3;ELOVL4;ATRX;PAX6;FOXL2;NAV2;SSTR2;ALDH1A3;MMP14;ADORA2A;NOV;ALDH1A2;RARA;CDH13;CHST5;HMX1;FOXC2;FOXC1;GUCY2E;SRC;LAMA1;CEBPE;BARX2;RELA;PTHLH;ARNTL;CECR2;RXRA;RELN;EGFLAM;GBX2;CBS;LMNA;HSF4;NHS;PDE6C;NTRK1;GSX1;IRX5;WHRN;NOS3;WNT7B;GSR;VAX1;POU4F1;POU4F2;APLN;CROCC;PTF1A;FOXA2
MP0009701_abnormal_birth_body_	27/145	0.001956170121690622119847713378248954541049897670745849609375	0.005341849178462852211490830001139329397119581699371337890625	0.000513210333635155473673561399294840157381258904933929443359375	0.00121459778960320116843185633825896729831583797931671142578125	-0.3199433454038521	1.6740022600753468	PKDCC;CITED1;IRS1;LAMA1;SYNE1;CDH1;PLAGL1;GRB10;IGF2BP1;ATRX;APEX2;PAX6;SOX11;ESRRG;HPRT;UBE2A;IGF2R;BICC1;MMP14;SLC7A7;DNAJC6;SP3;GNAS;ROR2;FAT4;DOCK1;NEUROG3
MP0005253_abnormal_eye_physiology_	50/329	0.003990311282946336357557726159939193166792392730712890625	0.01011828932461392334396510506167032872326672077178955078125	0.00027471734345032336292724561843670016969554126262664794921875	0.000672583840861136505497042126222595470608212053775787353515625	-0.28935186232952664	1.3291119313693807	BARHL2;FOXE3;EDA;NR2E1;RPGR;ICAM1;SYNE1;AIFM1;GNAT2;ELOVL4;ATRX;TRP73;PAX6;ISL1;RBP4;ADORA2A;SCN8A;ROR2;GUCY2E;FOXC1;MAGED1;LAMA1;CEBPE;FOXG1;BHLHE23;RELA;ARNTL;GRK1;EGFLAM;RXRA;RELN;NTF3;PDE6C;APOE;NPTX1;PROM1;NOS3;WHRN;NFATC2;FOXN4;INHBB;POU4F2;BFSP2;DLG1;GRIN3A;DAB1;FES;BMPR1B;BMPR1A;FGF10
MP0002127_abnormal_cardiovascular_syste_	166/1223	0.00017319521966892864757968373279339857617742381989955902099609375	0.000558948208931542398110459135551764120464213192462921142578125	0.000000022080088223368803406978337091313979723139482302940450608730316162109375	0.0000000825098033610097326038279618755366673354956219554878771305084228515625	-0.10754857302318079	0.8054800623093146	SEMA5A;IHH;SCX;ICAM1;EDNRA;RPS6KA6;FGF8;SALL1;EFEMP1;CDH2;GNAT2;GRB14;SALL4;ANPEP;LAMP2;HOXA2;PITX2;CCDC160;ACVR1;PDGFRA;SLC34A2;LMO2;IGFBP2;ALG13;SOX11;ISL1;HSPG2;ANK1;OVOL2;BTC;CACNB3;RBP4;SFRP1;LOX;ADAM15;PARD3;SCN8A;KCNQ1;ADAM12;COL4A5;ROR2;LMX1B;EPHA2;CUL7;DLX3;NPR1;FOXG1;CHRD;GATA4;LTBP1;PRDM16;NKX2-1;APOE;NKX2-5;PROM1;DRD5;PDHA1;GDF1;HPRT;NR2F2;IGF2R;HOPX;NFATC4;EFNA1;FOSL1;CYP26A1;FGF16;BMP2;GDNF;FES;GJB6;GNAS;DAND5;BMPR1A;FGF10;ACVRL1;MESP2;DDR1;MESP1;COL18A1;ROBO4;FOXE3;FLT1;EDA;HCCS;NR2E1;TSPAN12;PKD2;ADRA1B;PCSK5;MED12;THBD;AIFM1;ACADL;MECOM;ZIC3;MDK;RSPO2;SPEG;SCN5A;ATP7A;TEAD1;OFD1;FOXD3;MYOCD;NUP133;SPHK1;ATRX;ATP6AP2;PAX6;ADRA2A;MMP14;NOV;ALDH1A2;HAND1;RARA;CDH13;PPARA;ENG;PLEC;FOXC2;LAMA5;COL15A1;FOXC1;RAMP2;LAMA1;MOSPD3;DLL1;PTHLH;RELA;ARNTL;FSTL3;FOXS1;RXRA;GBX2;CBS;ERBB4;PLAGL1;NTF3;PDPN;LMNA;GPC3;HAS2;SLIT3;TBX1;TCF7L1;NOS3;SLC31A1;USP9X;WHRN;WNT7B;IRX4;GSR;HUWE1;TBX5;EPOR;BICC1;APLN;KRT19;DES;WT1;BCOR;PFKM;BCAR1;MIXL1;FOXA2
MP0002164_abnormal_gland_physiology_	58/397	0.004928718615890594068051910880967625416815280914306640625	0.01206686281821490146215491989778456627391278743743896484375	0.00023159430314223210657480211960290716888266615569591522216796875	0.0006090072415962399267341798037023181677795946598052978515625	-0.17254268443864235	0.7621714529814045	DDR1;OXTR;IRS1;PTPRN;RASGRF1;OXT;AQP5;ADRA1B;SLC6A3;ICAM1;RIMS2;LIPE;HOXA9;CDH1;RSPO1;MNX1;CADPS2;LHCGR;IGFBP3;PAX6;CARTPT;VGF;ROR2;FOXC1;NPR1;HPN;LHB;AGAP2;XIAP;IL6RA;CACNA1C;HOXB13;FUT1;NEURL1A;RXRA;ERBB4;NKX2-1;APOE;OTX1;NKX6-1;DRD2;NKX2-2;WNT4;DRD5;KL;FOXB1;GSX1;KCNB1;NOS3;PDX1;NR1H3;INHBB;NR2F2;MAFA;PTF1A;PFKM;FOXA2;NEUROG3
MP0002160_abnormal_reproductive_system_	132/1010	0.003242644028752236957935384253914889995940029621124267578125	0.00852695281634847403184895853200941928662359714508056640625	0.0000049334941359345076001001635657150501401702058501541614532470703125	0.00001401112334605400107606469617405053895708988420665264129638671875	-0.057995139226036795	0.2763191870649765	FMR1;ATN1;NR3C1;ANTXR1;LOXL1;SOX3;LIPE;HOXA9;EFEMP1;FGF8;CDH3;CDH1;CREB3L4;SALL4;TEKT4;PAPOLB;EPHB2;PDGFRA;LHCGR;WNT5A;TRP73;EBF2;CACNA2D2;ACSL4;OVOL1;SLC9A3;RBP4;SFRP1;SFRP2;LMX1A;DKC1;SCN8A;ROR2;MAGEL2;DDX4;NPR2;LHB;ARX;AGAP2;GATA5;GATA4;HOXB13;NKX2-1;OTX1;APOE;DRD2;WNT4;KL;PHC2;PDHA1;EGR4;INHBB;HPRT;TDRD6;HSPA2;NR2F2;EIF2S2;IGF2R;GDF7;DAZL;CYP26A1;CPEB1;DLG1;GDNF;ALPL;SDC1;SLC26A4;BMPR1B;BCL2L2;LHX9;VSX2;FGF10;DDR1;SPAG16;RARG;GAL3ST1;HIP1;EDA;SYCP2;CITED1;MEI1;SPO11;SUV39H1;OXT;LAMC1;ADRA1B;GLI2;BOLL;ADAMTS1;RSPO2;RSPO1;IKBKG;NEO1;HTATIP2;FOXL2;ZFX;MMP14;NR5A2;CTTN;NRG3;VGF;DNAJC6;ALDH1A2;PIGA;RARA;PLCB1;FOXC1;XIAP;LRP4;PTH2;ARNTL;NEURL1A;RXRA;ERBB4;CBS;LMNA;GPC3;FOXB1;KCNJ6;GSN;DMRT1;WHRN;SPAG6;BMP8B;NR1H3;DMRT3;GPR3;KRT19;WT1;P2RX1;RLIM;SLC25A31
MP0000003_abnormal_adipose_tissue_	57/613	0.83499588499749954895179371305857785046100616455078125	0.99999999938299433122068649026914499700069427490234375	0.32432469704959954182044157278141938149929046630859375	0.43447270736833143445210225763730704784393310546875	1.2922688083355496	-0.000000000797337180575703	IRS1;SH3KBP1;RASGRF1;HTR2C;NR2E1;NR3C1;ADRA1B;HTR4;SAT1;CXCL14;LIPE;RPS6KA3;HTR6;EFEMP1;ADAMTS1;IKBKG;LHCGR;NPY5R;IGFBP3;EBF2;UNC5C;CARTPT;POU3F2;ACTA1;SFRP1;VGF;DKC1;ADAM12;ROR2;PPARA;FOXC2;TWIST2;MCHR1;DLL1;PTHLH;FSTL3;ARNTL;RAI1;HRH3;LMNA;APOE;DRD2;RAB6B;NTSR1;GPR12;NOS3;WHRN;GPR50;GDF3;NBEA;GNAS;ID4;ALPL;SIM1;FGF10;FOXA2;NEUROG3
MP0002138_abnormal_hepatobiliary_system_	58/619	0.82053101433305730694200974539853632450103759765625	0.99999999938299433122068649026914499700069427490234375	0.30262949782830050882154182545491494238376617431640625	0.42115362836803871271484922544914297759532928466796875	1.5164440363979406	-0.000000000935654567132765	ACVRL1;HIP1;ONECUT2;PKD2;CXCL14;GPI1;EFEMP1;SOX17;MECOM;GRB14;ZIC3;MDK;GRB10;IKBKG;PITX2;WNT5A;LMO2;IGFBP2;HNF1B;LSR;MAT1A;ANK1;HSPG2;NOV;IRF8;PPARA;RAMP2;FOXC1;LRP1;ABCB7;TWIST2;GATA4;LTBP1;RELA;ZFP36L2;ACAN;RXRA;CBS;IGF2BP1;MGAT3;SLIT3;DRD2;GPR12;NOS3;WHRN;PDX1;GDF1;NR1H3;CYBRD1;HPRT;BICC1;EPOR;IGF2R;KRT18;WT1;SP3;GNAS;BCAR1
MP0001545_abnormal_hematopoietic_system_	22/267	0.90038591531471556805854561389423906803131103515625	0.99999999938299433122068649026914499700069427490234375	0.62561971425736506713377593769109807908535003662109375	0.72818032315201508541946395780541934072971343994140625	1.9151523328023803	-0.0000000011816598462795405	HIP1;GSN;BCL11B;TNFSF14;ITGA2B;TRP73;DTX1;NFATC2;APEX2;PIK3CD;HPRT;NR3C1;CORO1A;ANK1;ZFP36L2;RNF128;ADORA2A;DKC1;WT1;PIGA;PFKM;LAT
MP0002139_abnormal_hepatobiliary_system_	40/469	0.9253660812701258731038933547097258269786834716796875	0.99999999938299433122068649026914499700069427490234375	0.5676731350223984673419863611343316733837127685546875	0.68313207773881845508157084623235277831554412841796875	1.95828989824563	-0.0000000012082759687035753	DTX1;IL6RA;PKD2;NR3C1;SAT1;CXCL14;RELA;FSTL3;LIPE;NDST1;EFS;RXRA;ACADL;CBS;IGF2BP1;MGAT3;APOE;IKBKG;ABCB1A;ATP7A;GPR12;CHKA;NPY5R;NOS3;SLC31A1;NR1H3;CYBRD1;HNF1B;MAT1A;HPRT;POU3F2;BICC1;NFKB1;EPOR;NR5A2;EHHADH;RARA;PPARA;LAT;FOXA2
MP0009389_abnormal_extracutaneous_pigme_	10/130	0.8802364841984344767666925690718926489353179931640625	0.99999999938299433122068649026914499700069427490234375	0.689545468701501018671251586056314408779144287109375	0.77910974303210200897495951721793971955776214599609375	2.1056507938682754	-0.000000001299198476687194	FOXC2;FOXC1;RXRA;EFEMP1;ELOVL4;PAX6;SLC26A4;PROM1;VSX2;BMPR1A
MP0000358_abnormal_cell_content/_	20/275	0.969958405912132892723320765071548521518707275390625	0.99999999938299433122068649026914499700069427490234375	0.8096908599347585333561028164695017039775848388671875	0.88443155469796697065731905240681953728199005126953125	2.2032219340316868	-0.0000000013594004232958524	NDUFA13;TTYH1;FMR1;TRP73;EN1;TDRD6;RHOC;CLCN5;CTTN;AIFM1;DKC1;EHHADH;PIGA;LMNA;IKBKG;APOE;ATP7A;BCAR1;BCL2L2;PLEC
MP0002166_altered_tumor_susceptibility_	37/635	0.9999865752262795393079386485624127089977264404296875	0.99999999938299433122068649026914499700069427490234375	0.9957614477235481320605003929813392460346221923828125	0.99985328891374136706104991390020586550235748291015625	2.2514682007445623	-0.000000001389168643364319	PTPRT;TNXB;HIP1;GSTP2;SUV39H1;LTBP4;PRDM2;RXRA;TBX21;MGAT3;NKX2-1;RAC3;IL12A;IKBKG;DRD2;RALGDS;HTATIP2;PRKCH;LMO2;TRP73;PAX6;KRT10;HPRT;EIF2S2;RHOC;AR;HCK;ADAM15;FES;DKC1;PAX7;PIGA;SDC1;CDH13;IRF8;BMPR1A;EPHA2
MP0002075_abnormal_coat/hair_pigmentati_	14/310	0.99995116429663133406080532949999906122684478759765625	0.99999999938299433122068649026914499700069427490234375	0.99723980895733188578589079043013043701648712158203125	0.99985328891374136706104991390020586550235748291015625	2.2725258034667286	-0.0000000014021613036188065	NTRK1;EDA;SRC;HTR2C;PAX6;SOX10;ADAMTS20;PAX1;RXRA;LMX1A;LMNA;GPC3;ATP7A;DRD2
MP0005621_abnormal_cell_physiology_	108/1159	0.90333796758506068602656569055397994816303253173828125	0.99999999938299433122068649026914499700069427490234375	0.24112853545217716177972988589317537844181060791015625	0.359413401878580118786743469172506593167781829833984375	2.61447601904652	-0.0000000016131465251369357	IRS1;ITGA2B;SAT1;ANTXR1;ICAM1;NDST1;FGF8;SALL1;CDH1;SALL4;RASSF5;LAMP2;PITX2;PDGFRA;IL1R1;LMO2;TRP73;SCAMP1;HSPG2;ISL1;OVOL2;LMX1A;DKC1;SCN8A;EEF1A2;KCNQ3;SLC27A2;CUL7;DDX4;COL13A1;TTYH1;ABHD2;FOXG1;SLC1A2;APOE;NKX2-5;PROM1;PHC2;DNASE2A;ESRRG;SYT7;IGF2R;NFKB1;NFKBIA;NCEH1;SNAI1;GNAS;SDC1;CSPG4;LHX4;BMPR1B;SIM1;OGT;BMPR1A;HRK;ROBO4;RASGRF1;HCCS;AIFM1;PSTPIP2;IDS;IKBKG;SCN5A;ATP7A;TEAD1;NKX3-2;HTATIP2;FOXD3;AMN;ATRX;FOXL2;TRAF1;SMC1A;BACE1;GREM1;BACE2;HAND1;KCNMA1;PLEC;ENG;LAMA5;FOXC1;LAMA1;XIAP;PTHLH;RELA;CBS;IGF2BP1;TBX1;KCNJ6;NOS3;KCNIP3;GAD1;CADPS;PDX1;DAB2IP;BMP8B;NR1H3;APEX2;ATP2B2;SORBS3;CLCN5;WT1;PMP22;RLIM;SARM1;BCAR1;FOXA2
MP0001790_abnormal_immune_system_	134/2039	0.99999999938299433122068649026914499700069427490234375	0.99999999938299433122068649026914499700069427490234375	0.99985328891374136706104991390020586550235748291015625	0.99985328891374136706104991390020586550235748291015625	2.628684221589451	-0.0000000016219130666517932	IRS1;WIPF1;GFI1;NR3C1;ESPN;ICAM1;NDST1;LGALS3;ANPEP;SALL4;RASSF5;IL12A;PIM2;IL13RA1;CASR;LHCGR;IL1R1;IGFBP3;TRP73;CACNA2D2;HNF1B;MAT1A;HSPG2;DKK3;SLC9A2;CACNB3;ADCY9;RNF128;DKC1;EEF1A2;COL4A5;PLA2R1;CNP;COL13A1;NPR1;MAGED1;HVCN1;TWIST2;DTX1;MIR33;CSF2RB;CORO1A;FUT4;CNN2;TRPM2;CALCR;HRH3;PLXNA1;MBP;APOE;TNFSF14;BCL11B;DNASE2A;TNFSF13;NFATC2;INHBB;HPRT;NFKB1;SYT7;NFKBIA;NCEH1;FES;GNAS;SDC1;OGT;LAT;BMPR1A;EDA;FLT1;PTPRN;PIK3CD;HTR2C;LAMC2;ITGAL;LIMD1;SYNE1;THBD;ADAMTS5;MMP24;MECOM;MDK;PSTPIP2;ACP5;FFAR2;IKBKG;ATP7A;ABCD1;SPHK1;BGN;PAX6;AVPR1A;TRAF1;TMEM173;SSTR4;HCK;MMP14;NR5A2;NOV;ADORA2A;ELF4;IRF8;PPARA;PLEC;FOXC2;CEBPE;PTGER3;IL6RA;DLL1;RELA;HDAC6;CPN1;ARNTL;ACAN;EFS;RXRA;CBS;TBX21;PDPN;GPC3;ABCB1A;NTRK1;GSN;NOS3;PCGF2;PDX1;NR1H3;APEX2;KRT10;DEF6;P2RX2;WT1;CROCC;LTBR;PTF1A
MP0001186_pigmentation_phenotype_	5/67	0.8393556482957957864954323667916469275951385498046875	0.99999999938299433122068649026914499700069427490234375	0.69132272973271025051644755876623094081878662109375	0.77910974303210200897495951721793971955776214599609375	2.6368256332878097	-0.0000000016269363638230963	SLC31A1;EN1;PAX6;DRD2;SOX10
MP0000685_abnormal_immune_system_	145/1575	0.95330417030022529534249997595907188951969146728515625	0.99999999938299433122068649026914499700069427490234375	0.242983708312279500507457896674168296158313751220703125	0.359413401878580118786743469172506593167781829833984375	2.784816336357566	-0.0000000017182474665719419	IRS1;WIPF1;GFI1;ITGA2B;ARAF;NR3C1;CXCL14;ICAM1;LGALS3;EDNRA;HOXA9;FGF8;EFEMP1;SOX17;GRB14;RASSF5;ANPEP;LAMP2;PIM2;PITX2;IL13RA1;PDGFRA;LHCGR;IL1R1;LMO2;IGFBP2;CACNA2D2;SOX11;CARTPT;HSPG2;DKK3;SFRP1;HOXB9;RNF128;DKC1;EEF1A2;CNP;FOXG1;NPR2;TWIST2;CHRD;DTX1;CSF2RB;GPR83;PRKCZ;CORO1A;FUT4;ZFP36L2;CNN2;GALR2;PRDM16;PLXNA1;MBP;APOE;NKX2-5;DRD2;WNT4;DNASE2A;BCL11B;TNFSF14;NFATC2;HPRT;NR2F2;NFKB1;NFKBIA;DAB1;GDNF;FES;SP3;GNAS;ALPL;CD27;OGT;LAT;BMPR1A;DDR1;MESP1;HIP1;NKAP;HMGB3;PIK3CD;ITGAL;PKD2;LIMD1;PCSK5;GPI1;THBD;MECOM;PSTPIP2;MDK;ZIC3;IDS;FFAR2;IKBKG;ABCD1;NKX3-2;PRKG1;TPI1;SPHK1;TRAF1;AVPR1A;CBFA2T3;SSTR4;PAX1;HCK;SLC7A7;NOV;ELF4;ALDH1A2;PAX9;IL3RA;RARA;IRF8;CHST3;FOXC2;RAMP2;CEBPE;DLL1;RELA;PTHLH;ARNTL;RXRA;TBX21;PDPN;LMNA;GPC3;IGF2BP1;S1PR5;ABCB1A;TBX1;NTRK1;IGBP1;GSN;GSX1;WHRN;SLC31A1;PCGF2;APEX2;DEF6;EPOR;WT1;LTBR;PTF1A;PFKM;FOXA2
MP0002396_abnormal_hematopoietic_system_	158/1853	0.9980010607297378211200111763901077210903167724609375	0.99999999938299433122068649026914499700069427490234375	0.6069263850160002693456817723927088081836700439453125	0.71819622226893364835831334858085028827190399169921875	2.948480784578142	-0.000000001819229358932829	WIPF1;IRS1;GFI1;ITGA2B;ARAF;ICAM4;NR3C1;CXCL14;ICAM1;LGALS3;HOXA9;EDNRA;FGF8;EFEMP1;SOX17;GRB14;RASSF5;ANPEP;LAMP2;PIM2;PITX2;IL13RA1;PDGFRA;LHCGR;CASR;IL1R1;LMO2;IGFBP2;CACNA2D2;SOX11;CARTPT;HSPG2;DKK3;SFRP1;HOXB9;RNF128;DKC1;EEF1A2;CLDN7;CNP;FOXG1;NPR2;TWIST2;CHRD;DTX1;GPR83;GATA4;PRKCZ;CORO1A;ZFP36L2;FUT4;CNN2;CALCR;GALR2;PRDM16;PLXNA1;MBP;APOE;NKX2-5;DRD2;WNT4;DNASE2A;BCL11B;TNFSF14;NFATC2;HPRT;NFKB1;IGF2R;NFKBIA;FOSL1;DAB1;GDNF;FES;GNAS;ALPL;CD27;SIM1;OGT;LAT;BMPR1A;ACVRL1;DDR1;MESP1;HIP1;FLT1;NKAP;HMGB3;PIK3CD;PKD2;ITGAL;LIMD1;PCSK5;GPI1;THBD;MECOM;PSTPIP2;MDK;ZIC3;FFAR2;IKBKG;ABCD1;NKX3-2;PRKG1;TPI1;ELOVL4;SPHK1;TRAF1;AVPR1A;OSMR;ZFX;CBFA2T3;SSTR4;PAX1;HCK;SLC7A7;NOV;ELF4;ALDH1A2;PIGA;PAX9;IL3RA;RARA;IRF8;ENG;CHST3;CEBPE;DLL1;RELA;PTHLH;ARNTL;RXRA;CBS;TBX21;LMNA;GPC3;IGF2BP1;CTNNA2;ABCB1A;S1PR5;TBX1;IGBP1;NTRK1;CDX4;GSN;GSX1;WHRN;CDX1;SLC31A1;PCGF2;APEX2;EPOR;DEF6;WT1;LTBR;PTF1A;PFKM;CRLF1;FOXA2
MP0002095_abnormal_skin_pigmentation_	6/112	0.98017284482867683692575155873782932758331298828125	0.99999999938299433122068649026914499700069427490234375	0.9177034911397805583277431651367805898189544677734375	0.9581904098665356972475137808942236006259918212890625	2.956927780975543	-0.0000000018244412035957919	LMNA;HPRT;IKBKG;ANK1;BARX2;ADAMTS20
MP0001985_abnormal_gustatory_system_	1/27	0.94854462442620801621018244986771605908870697021484375	0.99999999938299433122068649026914499700069427490234375	0.902992014090980177343226387165486812591552734375	0.956901985081486383677429330418817698955535888671875	5.763545582484059	-0.000000003556140297757714	SLC6A1
MP0001188_hyperpigmentation_	1/17	0.8455125579478648401021700919955037534236907958984375	0.99999999938299433122068649026914499700069427490234375	0.77666196025291533988621495154802687466144561767578125	0.86160936215557792916541757222148589789867401123046875	6.178979511955303	-0.000000003812465387323814	DRD2
MP0000569_abnormal_digit_pigmentation_	1/20	0.88890846269967027648561952446470968425273895263671875	0.99999999938299433122068649026914499700069427490234375	0.82607930248475136547625652383430860936641693115234375	0.8886610678245052685753080368158407509326934814453125	6.309771483744291	-0.00000000389316477537334	EN1
MP0005502_abnormal_urinary_system_	48/501	0.749340327441531339758284957497380673885345458984375	0.98524376385830969571344439827953465282917022705078125	0.272728514986064762837258967920206487178802490234375	0.3872744912802119632289077344466932117938995361328125	1.30999392752857	-0.01947462180732738	LAMA5;CD63;PTGER3;WNK4;DTX1;LAMC1;PKD2;ATP12A;CORO1A;PTHLH;LGALS3;EDNRA;EFEMP1;FGF8;EFS;ACADL;ADAMTS1;MDK;APOE;DRD2;DRD5;CASR;WNT3A;NOS3;PDX1;HPRT;OVOL1;MAFA;POU3F3;BICC1;SLC9A3;DLG1;CLCN5;SLC7A7;CYP24A1;WT1;KCNMA1;SCNN1A;CLDN7;GNAS;COL4A5;LMX1B;CLDN16;SLC26A4;SIM1;SGK1;LAT;NEUROG3
MP0008872_abnormal_physiological_respon_	36/376	0.72607933003050739717565420505707152187824249267578125	0.97267231004086840417954817894496954977512359619140625	0.3084505447202536831952102147624827921390533447265625	0.42115362836803871271484922544914297759532928466796875	1.3590489130847867	-0.03765657705648368	OPRD1;PTPRT;RARG;HIP1;PTGER3;HTR2C;NR3C1;SLC6A2;SLC6A3;RELA;HTR7;AIFM1;GRM7;RASSF5;MBP;IL12A;FFAR2;IKBKG;ABCB1A;DRD2;A4GALT;PRIMA1;GABBR2;PRKCH;NOS3;TRP73;DAB2IP;GRIN2B;NPAS4;ADORA2A;KIF26A;PPP1R1B;KCNQ3;PTF1A;KCNK2;EPHA2
MP0010639_altered_tumor_pathology_	16/165	0.65436183022425298272395366439013741910457611083984375	0.9353329866709907403077295384719036519527435302734375	0.37305692184517480480820950106135569512844085693359375	0.490500767611248333910367591670365072786808013916015625	1.1619695069078306	-0.0776807728468386	HIP1;BCL11B;HUNK;HPRT;RHOC;ITGAL;ANTXR1;ICAM1;ADAM15;CDH1;TBX21;CDH13;CD248;RALGDS;HTATIP2;EPHA2
MP0001657_abnormal_induced_morbidity/mo_	38/387	0.67185890591859898091087188731762580573558807373046875	0.9353329866709907403077295384719036519527435302734375	0.25338198176073245537764933033031411468982696533203125	0.367145320510449069129066401728778146207332611083984375	1.2732449179690435	-0.08511983202928436	TNXB;HIP1;ARX;PROZ;HTR2C;NR3C1;ANTXR1;RELA;ICAM1;THBD;LGALS3;HTR7;AIFM1;GRM7;RASSF5;PENK;IL12A;FFAR2;APOE;SCN5A;IKBKG;A4GALT;DRD2;KL;NOS3;SPHK1;NR1H3;ANK1;EPOR;NFKB1;NPAS4;NFKBIA;IRF8;SDC1;LTBR;PPARA;PTF1A;KCNK2
