	name	feature.name	dist.to.feature	prom	exon	intron
1	Zfp85	NM_001001130	58	1	1	0
2	Scap	NM_001001144	305	1	0	1
3	Fbxo41	NM_001001160	24341	0	1	0
4	Fbxo41	NM_001001160	18766	0	1	0
5	Fbxo41	NM_001001160	18676	0	1	0
6	Fbxo41	NM_001001160	18737	0	1	0
7	Fbxo41	NM_001001160	35	1	1	0
8	Fbxo41	NM_001001160	18140	0	1	0
9	Fbxo41	NM_001001160	-4091	0	0	0
10	Fbxo41	NM_001001160	18195	0	1	0
11	Fbxo41	NM_001001160	18363	0	1	0
12	Taf9b	NM_001001176	251	1	1	0
13	Ccdc148	NM_001001178	55120	0	0	1
14	Ccdc148	NM_001001178	55369	0	0	1
15	Ccdc148	NM_001001178	55370	0	0	1
16	BC048546	NM_001001179	-5900	0	0	0
17	BC048546	NM_001001179	-6643	0	0	0
18	BC031181	NM_001001181	5691	0	0	0
19	Baz2b	NM_001001182	18328	0	0	1
20	Baz2b	NM_001001182	18475	0	0	1
21	Baz2b	NM_001001182	231	1	1	0
22	Baz2b	NM_001001182	36051	0	0	1
23	Tmem204	NM_001001183	7733	0	0	1
24	Tmem204	NM_001001183	22824	0	1	1
25	Tmem204	NM_001001183	-9601	0	1	0
26	BC048507	NM_001001185	16839	0	0	0
27	BC048507	NM_001001185	-360	1	0	0
28	BC048507	NM_001001185	35049	0	0	0
29	BC048507	NM_001001185	-363	1	0	0
30	Thnsl1	NM_001001297	239	1	0	1
31	Thnsl1	NM_001001297	250	1	0	1
32	Thnsl1	NM_001001297	75244	0	0	0
33	Thnsl1	NM_001001297	277	1	0	1
34	Thnsl1	NM_001001297	76522	0	0	0
35	Thnsl1	NM_001001297	52464	0	0	0
36	Itga8	NM_001001309	-14695	0	0	0
37	Itga8	NM_001001309	-145	1	0	1
38	Itga8	NM_001001309	98	1	1	1
39	Slc35d2	NM_001001321	144	1	1	0
40	Slc35d2	NM_001001321	-47	1	0	0
41	Hexdc	NM_001001333	-11065	0	0	1
42	Spag6	NM_001001334	-344	1	0	0
43	Spag6	NM_001001334	101605	0	0	0
44	Spag6	NM_001001334	68147	0	0	0
45	Spag6	NM_001001334	101406	0	0	0
46	Spag6	NM_001001334	112435	0	0	0
47	Spag6	NM_001001334	-4521	0	0	0
48	Spag6	NM_001001334	105662	0	0	0
49	Spag6	NM_001001334	82389	0	0	0
50	Spag6	NM_001001334	101781	0	0	0
51	Spag6	NM_001001334	-10013	0	0	0
52	Spag6	NM_001001334	-318	1	0	0
53	Spag6	NM_001001334	-9278	0	0	0
54	Defb29	NM_001001444	-14339	0	0	0
55	Trpv1	NM_001001445	66	1	1	0
56	Trpv1	NM_001001445	100	1	1	0
57	Zscan22	NM_001001447	44	1	1	0
58	Tas2r144	NM_001001453	12276	0	0	0
59	Tas2r144	NM_001001453	12347	0	0	0
