	name	feature.name	dist.to.feature	prom	exon	intron
1	Panx2	NM_001002005	7957	0	1	0
2	Rpl17	NM_001002239	249	1	0	1
3	Crtc1	NM_001004062	-13091	0	1	0
4	Cxxc4	NM_001004367	-221749	0	0	0
5	Ado	NM_001005419	-117946	0	0	0
6	Eif2a	NM_001005509	-187	1	1	0
7	Unc13d	NM_001009573	14277	0	1	0
8	Hrh2	NM_001010973	72910	0	0	0
9	Fut10	NM_001012517	32002	0	0	1
10	E2f8	NM_001013368	-646	1	0	0
11	Zfp930	NM_001013379	-32412	0	0	0
12	Dync1li2	NM_001013380	254	1	1	0
13	Maml2	NM_001013813	-58969	0	0	0
14	Dyrk2	NM_001014390	527	1	0	1
15	Dppa4	NM_001018002	734	1	0	1
16	Mctp2	NM_001024703	849947	0	0	0
17	Mctp2	NM_001024703	849927	0	0	0
18	Kcnc2	NM_001025581	177915	0	0	1
19	Kcnj6	NM_001025590	6519	0	0	1
20	Vrk1	NM_001029844	174655	0	0	0
21	Bbs1	NM_001033128	-8995	0	0	1
22	Fbxo33	NM_001033156	-212055	0	0	0
23	Fbxo33	NM_001033156	-301351	0	0	0
24	Qrich2	NM_001033267	391	1	0	1
25	Spata13	NM_001033272	-47544	0	0	0
26	Shb	NM_001033306	23551	0	0	1
27	Cdc42bpg	NM_001033342	442	1	0	1
28	Ccdc27	NM_001033455	-21723	0	1	0
29	Limk2	NM_001034030	2811	0	1	1
30	Atp11c	NM_001037863	160	1	1	0
31	Cldn19	NM_001038590	1646	0	0	1
32	Mex3c	NM_001039214	-136479	0	0	0
33	Plekhm3	NM_001039493	88833	0	0	1
34	Edem3	NM_001039644	124517	0	0	0
35	Nynrin	NM_001040072	10189	0	1	0
36	Shroom4	NM_001040459	273	1	0	1
37	Med15	NM_001040683	-3895	0	0	0
38	Txnrd1	NM_001042523	-3723	0	0	0
39	Bdnf	NM_001048139	564	1	0	1
40	Sdhaf3	NM_001077713	55838	0	0	1
41	Hdx	NM_001080549	-197811	0	0	0
42	Gtf2i	NM_001080746	-18390	0	0	0
43	Gtf2i	NM_001080746	-18400	0	0	0
44	Gtf2i	NM_001080749	17968	0	0	1
45	Trappc10	NM_001081055	-100	1	0	0
46	Aunip	NM_001081099	-4034	0	1	0
47	Oxtr	NM_001081147	-64505	0	0	0
48	Lama5	NM_001081171	1392	0	0	1
49	Lama5	NM_001081171	20876	0	0	1
50	L1td1	NM_001081202	29674	0	1	0
51	L1td1	NM_001081202	-13069	0	0	1
52	Fam186b	NM_001081254	7848	0	1	0
53	Tmem28	NM_001081283	-969	1	0	0
54	Tmem28	NM_001081283	32369	0	0	0
55	Rimbp2	NM_001081388	107060	0	0	1
56	Camta1	NM_001081557	296102	0	0	1
57	Camta1	NM_001081557	391925	0	0	1
58	Camta1	NM_001081557	299325	0	0	1
59	Dytn	NM_001081658	81629	0	0	0
60	Ptchd2	NM_001083342	31147	0	1	0
61	Xirp2	NM_001083919	-45971	0	0	0
62	1600014C10Rik	NM_001085385	-11407	0	0	0
63	Pramef6	NM_001085414	18295	0	0	0
64	Gm436	NM_001085504	25001	0	0	0
65	Gm436	NM_001085504	9542	0	0	1
66	Myadm	NM_001093766	4114	0	1	0
67	Kif26a	NM_001097621	31671	0	1	0
68	Nr1i2	NM_001098404	89311	0	0	1
69	Tox2	NM_001098799	-36789	0	0	0
70	Ptrh2	NM_001098810	14075	0	0	1
71	Ajap1	NM_001099299	20682	0	0	1
72	Ajap1	NM_001099299	538	1	1	0
73	Myof	NM_001099634	57753	0	0	1
74	Stx16	NM_001102423	-89126	0	0	0
75	Skor2	NM_001109743	15871	0	0	1
76	Apold1	NM_001109914	-18664	0	0	0
77	Keap1	NM_001110305	11284	0	0	0
78	Sprtn	NM_001111141	14853	0	0	1
79	Shank2	NM_001113373	-42525	0	0	1
80	Lrrc32	NM_001113379	-10653	0	0	0
81	Sept9	NM_001113487	-1406	0	0	1
82	Sept9	NM_001113487	-1439	0	0	1
83	Sox5	NM_001113559	159386	0	0	1
84	Plcl1	NM_001114663	91893	0	0	1
85	Prdm12	NM_001123362	-30118	0	0	1
86	Sema4c	NM_001126047	-11465	0	0	1
87	Snx10	NM_001127348	9585	0	0	1
88	Jade1	NM_001130186	19561	0	0	1
89	Nucb2	NM_001130479	139584	0	0	0
90	Nucb2	NM_001130479	79928	0	0	0
91	Prr23a1	NM_001134660	-11175	0	0	0
92	CK137956	NM_001134733	211781	0	0	0
93	CK137956	NM_001134733	211788	0	0	0
94	Ppp2r5c	NM_001135001	-73685	0	0	0
95	3110062M04Rik	NM_001135611	-39	1	0	0
96	Tgif2lx2	NM_001142750	-252674	0	0	0
97	Tgif2lx2	NM_001142750	-252674	0	0	0
98	H2-Q4	NM_001143689	-60	1	0	0
99	Arhgap40	NM_001145015	38076	0	0	0
100	C5ar2	NM_001146005	4257	0	0	1
101	C5ar2	NM_001146005	4256	0	0	1
102	C5ar2	NM_001146005	4288	0	0	1
103	Hk1	NM_001146100	10535	0	0	1
104	Sh3rf2	NM_001146299	13367	0	0	1
105	H2afy	NM_001159514	82954	0	0	0
106	H2afy	NM_001159514	18354	0	0	1
107	Tfap2c	NM_001159696	188033	0	0	0
108	Ccdc85c	NM_001159910	30381	0	0	1
109	Klhdc7b	NM_001160178	-3798	0	0	0
110	Cnih3	NM_001160212	-58855	0	0	0
111	Ppp2r3a	NM_001161362	-365657	0	0	0
112	Mthfr	NM_001161798	-948	1	0	1
113	Enthd1	NM_001163189	129878	0	0	0
114	Fscb	NM_001163271	1066116	0	0	0
115	Clrn2	NM_001163317	9703	0	0	1
116	Snx11	NM_001163389	102174	0	0	1
117	Ntf3	NM_001164035	22491	0	0	1
118	Mb	NM_001164048	23733	0	0	0
119	Nt5c2	NM_001164365	-20564	0	0	1
120	Irf2bp2	NM_001164598	-8220	0	0	0
121	Robo3	NM_001164767	-27387	0	0	0
122	Slc39a11	NM_001166503	169136	0	0	1
123	Ephb1	NM_001168296	361500	0	0	1
124	Ephb1	NM_001168296	387181	0	0	1
125	Ephb1	NM_001168296	382162	0	0	1
126	Dynll2	NM_001168472	35716	0	0	0
127	Mapk14	NM_001168513	-279	1	0	1
128	Slc35b3	NM_001170431	-213371	0	0	0
129	Rbms3	NM_001172121	63388	0	0	1
130	Cacna2d2	NM_001174048	792	1	0	1
131	Nfkb2	NM_001177370	10095	0	0	1
132	Cpeb2	NM_001177379	-571555	0	0	0
133	Gm7102	NM_001177513	97267	0	0	1
134	Nsmf	NM_001177654	-14687	0	1	0
135	Rreb1	NM_001177869	41378	0	1	1
136	Adamtsl3	NM_001190374	75692	0	0	1
137	Abhd12b	NM_001195033	-18145	0	0	0
138	Gm5294	NM_001195128	1099	0	0	1
139	Lrrc74a	NM_001195767	68121	0	0	0
140	Jdp2	NM_001205053	8128	0	1	0
141	Pnoc	NM_001205075	1636	0	0	1
142	Hk3	NM_001206391	14868	0	1	0
143	Arntl	NM_001243048	73552	0	0	1
144	Sema3a	NM_001243072	-301629	0	0	0
145	Slc6a15	NM_001252330	242119	0	0	0
146	St6gal1	NM_001252506	10332	0	0	1
147	St6gal1	NM_001252506	10339	0	0	1
148	Sulf2	NM_001252578	56942	0	0	1
149	Rhobtb1	NM_001252636	-216561	0	0	0
150	Tbc1d7	NM_001252639	-40327	0	0	1
151	Fstl5	NM_001253719	686951	0	0	0
152	Scn5a	NM_001253860	15069	0	0	1
153	Scn5a	NM_001253860	-6949	0	0	1
154	Scn5a	NM_001253860	10216	0	0	1
155	1700023F06Rik	NM_001254724	15903	0	0	1
156	7530416G11Rik	NM_001256072	-4507	0	0	0
157	7530416G11Rik	NM_001256072	-4513	0	0	0
158	7530416G11Rik	NM_001256072	-4489	0	0	0
159	Eif4g3	NM_001256198	57529	0	0	1
160	Cdc7	NM_001271566	87434	0	0	0
161	Ackr3	NM_001271607	54006	0	0	0
162	Ano5	NM_001271879	-439	1	0	0
163	Ube2dnl1	NM_001276396	-209682	0	0	0
164	Grip1	NM_001277295	-22162	0	0	1
165	Umod	NM_001278605	2462	0	1	0
166	Acvr2a	NM_007396	-1128530	0	0	0
167	Adcy7	NM_007406	410	1	0	1
168	Adrb2	NM_007420	-593	1	0	0
169	Arf6	NM_007481	16208	0	0	0
170	Arf6	NM_007481	16207	0	0	0
171	Arg1	NM_007482	-88886	0	0	0
172	Art2a-ps	NM_007490	12023	0	0	0
173	Bmp7	NM_007557	23123	0	0	1
174	Zfp36l1	NM_007564	99069	0	0	0
175	Birc6	NM_007566	602	1	0	1
176	Cd48	NM_007649	13642	0	1	0
177	Cd9	NM_007657	3382	0	0	1
178	Cit	NM_007708	68588	0	0	1
179	Col4a4	NM_007735	58594	0	0	1
180	Cox6a1	NM_007748	-9143	0	0	0
181	Cox7c	NM_007749	-1081595	0	0	0
182	Cox7c	NM_007749	-1081698	0	0	0
183	Cyb561	NM_007805	154095	0	0	1
184	Ddost	NM_007838	5682	0	0	1
185	F9	NM_007979	-432051	0	0	0
186	Igfbp7	NM_008048	-175	1	0	0
187	Grin2d	NM_008172	285	1	1	0
188	H3f3a	NM_008210	14086	0	0	0
189	Hsd17b3	NM_008291	94910	0	0	0
190	Itga2	NM_008396	-56624	0	0	1
191	Itga6	NM_008397	37232	0	0	1
192	Itga6	NM_008397	25552	0	0	1
193	Cuzd1	NM_008411	22713	0	0	0
194	Klra5	NM_008463	-17331	0	0	0
195	Lama1	NM_008480	91169	0	0	1
196	Sh2b3	NM_008507	19157	0	1	0
197	Met	NM_008591	-65416	0	0	0
198	Mmp2	NM_008610	230	1	1	0
199	Pdcd2	NM_008799	-9395	0	0	0
200	Pet2	NM_008821	92094	0	0	0
201	Phox2b	NM_008888	2592	0	1	0
202	Rps29	NM_009093	15786	0	0	0
203	Selplg	NM_009151	-14223	0	0	1
204	Siah1b	NM_009173	174	1	0	1
205	Sstr3	NM_009218	475	1	1	0
206	Tacr2	NM_009314	34089	0	1	0
207	Thy1	NM_009382	-22827	0	0	0
208	Top2b	NM_009409	-56660	0	0	1
209	Tpi1	NM_009415	274	1	1	0
210	Tpi1	NM_009415	265	1	1	0
211	Tpi1	NM_009415	279	1	1	0
212	Tnfsf4	NM_009452	-70583	0	0	0
213	Vamp3	NM_009498	-233036	0	0	1
214	Wnt11	NM_009519	32098	0	0	0
215	Wnt11	NM_009519	-3577	0	0	0
216	Wnt11	NM_009519	-3580	0	0	0
217	Xrcc1	NM_009532	690	1	1	0
218	Zfp64	NM_009564	23836	0	0	1
219	Adra2b	NM_009633	-6808	0	1	0
220	Ap3b1	NM_009680	78808	0	0	1
221	Apoe	NM_009696	-2370	0	1	0
222	Bfsp1	NM_009751	515	1	1	0
223	Casq2	NM_009814	48433	0	0	1
224	Cdh11	NM_009866	1678411	0	0	0
225	Celsr1	NM_009886	54899	0	1	0
226	Celsr1	NM_009886	4191	0	0	1
227	Igf2bp1	NM_009951	162	1	1	0
228	Cyp2a4	NM_009997	28182	0	0	0
229	Cyp2a4	NM_009997	28231	0	0	0
230	Dhfr	NM_010049	-78234	0	0	1
231	Dlx6	NM_010057	-7681	0	0	1
232	Dst	NM_010081	17616	0	1	1
233	Dst	NM_010081	-43691	0	0	1
234	Dtna	NM_010087	-104546	0	0	0
235	S1pr3	NM_010101	-15645	0	0	0
236	Epas1	NM_010137	1663	0	0	1
237	Epas1	NM_010137	-43464	0	0	0
238	Epha7	NM_010141	303751	0	0	0
239	Epha7	NM_010141	303698	0	0	0
240	Ephb2	NM_010142	38006	0	0	1
241	Ephb2	NM_010142	57532	0	0	1
242	Eya2	NM_010165	98935	0	0	1
243	F2rl2	NM_010170	66351	0	1	0
244	Fcgr2b	NM_010187	12882	0	0	1
245	Ctgf	NM_010217	55897	0	1	0
246	Gab2	NM_010248	-51094	0	0	1
247	Gbx2	NM_010262	-9014	0	0	0
248	Tsc22d3	NM_010286	628	1	0	1
249	Gclc	NM_010295	62730	0	0	0
250	Gsr	NM_010344	13095	0	0	1
251	Hap1	NM_010404	168	1	1	0
252	Hey1	NM_010423	-50749	0	0	0
253	Hoxa5	NM_010453	-257	1	0	1
254	Htr5b	NM_010483	27142	0	1	0
255	Hyal2	NM_010489	1265	0	1	0
256	Il6ra	NM_010559	221	1	0	1
257	Itpr2	NM_010586	172478	0	1	0
258	Klf12	NM_010636	-158728	0	0	0
259	Kpna2	NM_010655	-13133	0	0	0
260	Lrrn2	NM_010732	48287	0	0	1
261	Man1a2	NM_010763	-34221	0	0	0
262	Sik1	NM_010831	-1244	0	0	0
263	Myd88	NM_010851	1901	0	1	0
264	Nefl	NM_010910	-34438	0	0	0
265	Oit3	NM_010959	2834	0	0	1
266	Plaur	NM_011113	4331	0	0	1
267	Plod1	NM_011122	14413	0	0	1
268	Pole2	NM_011133	7439	0	0	1
269	Prep	NM_011156	94826	0	0	0
270	Ptpn1	NM_011201	-192	1	0	0
271	Ptpru	NM_011214	59148	0	1	0
272	Rad51	NM_011234	145	1	1	0
273	Pitpnm2	NM_011256	-2545	0	0	0
274	Polr2j	NM_011293	-13168	0	0	1
275	Sub1	NM_011294	675	1	0	1
276	Scn8a	NM_011323	50295	0	0	1
277	Six4	NM_011382	9494	0	1	0
278	Tbx5	NM_011537	32019	0	0	1
279	Dctn6	NM_011722	13497	0	0	1
280	Dctn6	NM_011722	13498	0	0	1
281	Sept3	NM_011889	-6793	0	0	0
282	Gnpda1	NM_011937	-9926	0	0	0
283	Map3k1	NM_011945	7388	0	0	1
284	Pclo	NM_011995	24709	0	1	0
285	Arhgef28	NM_012026	150774	0	0	1
286	St6galnac5	NM_012028	-140153	0	0	0
287	Rps3	NM_012052	270	1	0	1
288	Anxa3	NM_013470	-16563	0	0	1
289	Cpe	NM_013494	25214	0	0	1
290	Frg1	NM_013522	-141294	0	0	0
291	Hprt	NM_013556	479	1	0	1
292	Eif2ak1	NM_013557	-53718	0	0	0
293	Lifr	NM_013584	10279	0	0	1
294	Lifr	NM_013584	10302	0	0	1
295	Oprd1	NM_013622	-21297	0	0	0
296	Sema5b	NM_013661	104723	0	0	1
297	Zfp30	NM_013705	8226	0	1	0
298	Csnk1e	NM_013767	15756	0	1	0
299	Ndrg2	NM_013864	2777	0	1	0
300	Bcar3	NM_013867	-62864	0	0	0
301	Cabp1	NM_013879	-106	1	0	0
302	Pcsk1n	NM_013892	121	1	1	0
303	Adat1	NM_013925	3236	0	0	1
304	Gbx1	NM_015739	736	1	1	0
305	Aqp3	NM_016689	2498	0	0	1
306	C6	NM_016704	-42511	0	0	0
307	Batf	NM_016767	-17771	0	0	0
308	Tpmt	NM_016785	61	1	1	0
309	Chst3	NM_016803	35568	0	1	0
310	Ppp1r3c	NM_016854	7542	0	0	0
311	Olig1	NM_016968	9781	0	0	0
