	name	feature.name	dist.to.feature	prom	exon	intron
1	Scap	NM_001001144	2002	0	0	1
2	Scap	NM_001001144	8113	0	0	1
3	Scap	NM_001001144	7925	0	0	1
4	Scap	NM_001001144	35351	0	0	1
5	Fbxo41	NM_001001160	17924	0	0	1
6	Fbxo41	NM_001001160	24738	0	1	0
7	Fbxo41	NM_001001160	18238	0	1	0
8	Fbxo41	NM_001001160	18183	0	1	0
9	Fbxo41	NM_001001160	18188	0	1	0
10	Fbxo41	NM_001001160	18373	0	1	0
11	Fbxo41	NM_001001160	21083	0	0	1
12	Fbxo41	NM_001001160	18719	0	1	0
13	Taf9b	NM_001001176	105	1	1	1
14	Taf9b	NM_001001176	337	1	0	1
15	Taf9b	NM_001001176	291	1	0	1
16	Taf9b	NM_001001176	246	1	1	0
17	Taf9b	NM_001001176	52	1	1	1
18	Ccdc148	NM_001001178	37508	0	0	1
19	BC048546	NM_001001179	9664	0	0	1
20	BC048546	NM_001001179	1414	0	0	1
21	BC048546	NM_001001179	-6467	0	0	0
22	BC048546	NM_001001179	2209	0	0	1
23	BC031181	NM_001001181	2898	0	1	0
24	Baz2b	NM_001001182	-4743	0	0	0
25	Baz2b	NM_001001182	18349	0	0	1
26	Baz2b	NM_001001182	54455	0	0	1
27	Baz2b	NM_001001182	36061	0	0	1
28	Baz2b	NM_001001182	-4764	0	0	0
29	Baz2b	NM_001001182	-4802	0	0	0
30	Baz2b	NM_001001182	-4763	0	0	0
31	Baz2b	NM_001001182	18328	0	0	1
32	Tmem204	NM_001001183	22947	0	1	1
33	Tmem204	NM_001001183	-3518	0	0	1
34	Tmem204	NM_001001183	22814	0	1	1
35	Tmem204	NM_001001183	-3568	0	0	1
36	Tmem204	NM_001001183	22824	0	1	1
37	BC048507	NM_001001185	-524	1	0	0
38	BC048507	NM_001001185	-352	1	0	0
39	BC048507	NM_001001185	495	1	1	0
40	BC048507	NM_001001185	-348	1	0	0
41	BC048507	NM_001001185	-360	1	0	0
42	Dis3l	NM_001001295	-16766	0	0	0
43	St5	NM_001001326	-20318	0	0	0
44	Hexdc	NM_001001333	-11169	0	0	1
45	Hexdc	NM_001001333	-11065	0	0	1
46	Hexdc	NM_001001333	-11210	0	0	1
47	Spag6	NM_001001334	-10034	0	0	0
48	Spag6	NM_001001334	82455	0	0	0
49	Spag6	NM_001001334	101908	0	0	0
50	Spag6	NM_001001334	481	1	0	1
51	Spag6	NM_001001334	-9931	0	0	0
52	Spag6	NM_001001334	-4547	0	0	0
53	Spag6	NM_001001334	-8789	0	0	0
54	Defb29	NM_001001444	-14449	0	0	0
55	Defb29	NM_001001444	1257	0	1	0
56	Trpv1	NM_001001445	3561	0	0	1
57	AF067063	NM_001001449	7808	0	0	0
58	AF067063	NM_001001449	-7775	0	0	0
59	AF067063	NM_001001449	11394	0	0	0
60	AF067063	NM_001001449	408	1	0	1
61	AF067063	NM_001001449	11375	0	0	0
62	AF067063	NM_001001449	405	1	0	1
63	Ssxb2	NM_001001450	-14210	0	0	0
64	Ssxb2	NM_001001450	-15041	0	0	0
65	Tas2r138	NM_001001451	-4116	0	0	1
66	Ttyh1	NM_001001454	203	1	1	0
67	Ttyh1	NM_001001454	60	1	1	1
68	Atp8b1	NM_001001488	-105350	0	0	0
69	Oxgr1	NM_001001490	-43854	0	0	0
70	Oxgr1	NM_001001490	-47528	0	0	0
71	Oxgr1	NM_001001490	-19347	0	0	0
72	Oxgr1	NM_001001490	-107210	0	0	0
73	Oxgr1	NM_001001490	-19514	0	0	0
74	Oxgr1	NM_001001490	108425	0	0	0
75	Oxgr1	NM_001001490	-79586	0	0	0
76	Oxgr1	NM_001001490	-47553	0	0	0
77	Oxgr1	NM_001001490	-19531	0	0	0
78	Oxgr1	NM_001001490	-79609	0	0	0
79	Lca5l	NM_001001492	597	1	0	1
80	Wdr83os	NM_001001493	570	1	0	1
81	Wdr83os	NM_001001493	618	1	0	1
82	Gja6	NM_001001496	17548	0	0	1
83	Usp17ld	NM_001001559	-25155	0	0	0
84	Usp17ld	NM_001001559	-25326	0	0	0
85	Usp17ld	NM_001001559	-25336	0	0	0
86	Chpf	NM_001001566	2038	0	1	0
87	Chpf	NM_001001566	4185	0	1	0
88	Chpf	NM_001001566	2025	0	1	0
89	Chpf	NM_001001566	889	1	0	1
90	Chpf	NM_001001566	2022	0	1	0
91	Chpf	NM_001001566	4252	0	1	0
92	Chpf	NM_001001566	9668	0	1	0
93	Chpf	NM_001001566	4258	0	1	0
94	Dab2ip	NM_001001602	-138	1	0	1
95	Dab2ip	NM_001001602	876	1	0	1
96	Dab2ip	NM_001001602	-23977	0	0	1
97	Dab2ip	NM_001001602	26881	0	1	0
98	Dab2ip	NM_001001602	-23559	0	0	1
99	Dab2ip	NM_001001602	27885	0	1	0
100	Dab2ip	NM_001001602	893	1	0	1
101	Dab2ip	NM_001001602	40278	0	0	0
102	Dab2ip	NM_001001602	709	1	0	1
103	Dab2ip	NM_001001602	-24146	0	0	1
104	Dab2ip	NM_001001602	28548	0	1	0
105	Dab2ip	NM_001001602	40201	0	0	0
106	Dab2ip	NM_001001602	-24132	0	0	1
107	Dab2ip	NM_001001602	40195	0	0	0
108	Dab2ip	NM_001001602	28621	0	1	0
109	Dab2ip	NM_001001602	54942	0	0	0
110	Prss48	NM_001001650	8561	0	1	0
111	Prss48	NM_001001650	-11769	0	0	0
112	Prss48	NM_001001650	8573	0	1	0
113	Prss48	NM_001001650	28487	0	0	0
114	Whsc1l1	NM_001001735	-1139	0	0	0
115	Whsc1l1	NM_001001735	-1119	0	0	0
116	Itprip	NM_001001738	14467	0	0	1
117	Itprip	NM_001001738	14430	0	0	1
118	Itprip	NM_001001738	21460	0	1	0
119	Itprip	NM_001001738	22333	0	1	0
120	Itprip	NM_001001738	21508	0	1	0
121	Itprip	NM_001001738	22367	0	1	0
122	Itprip	NM_001001738	14466	0	0	1
123	Itprip	NM_001001738	19638	0	0	1
124	Itprip	NM_001001738	14335	0	0	1
125	Itprip	NM_001001738	18358	0	0	1
126	Itprip	NM_001001738	14445	0	0	1
127	Itprip	NM_001001738	18277	0	0	1
128	Itprip	NM_001001738	22464	0	1	0
129	Itprip	NM_001001738	24466	0	1	0
130	Itprip	NM_001001738	22718	0	1	0
131	Itprip	NM_001001738	22674	0	1	0
132	Itprip	NM_001001738	22503	0	1	0
133	Zfp239	NM_001001792	18240	0	0	0
134	Zfp239	NM_001001792	8590	0	1	0
135	Prrxl1	NM_001001796	29005	0	0	1
136	Prrxl1	NM_001001796	5968	0	0	1
137	Prrxl1	NM_001001796	8491	0	1	0
138	Prrxl1	NM_001001796	-2178	0	0	0
139	Prrxl1	NM_001001796	-14082	0	0	0
140	Prrxl1	NM_001001796	-7907	0	0	0
141	Prrxl1	NM_001001796	-1787	0	0	0
142	Prrxl1	NM_001001796	231	1	0	1
143	Prrxl1	NM_001001796	-15302	0	0	0
144	Prrxl1	NM_001001796	-1915	0	0	0
145	Prrxl1	NM_001001796	5908	0	0	1
146	Prrxl1	NM_001001796	533	1	0	1
147	Atp11c	NM_001001798	-354	1	0	0
148	Atp11c	NM_001001798	-274	1	0	0
149	Atp11c	NM_001001798	-319	1	0	0
150	Atp11c	NM_001001798	-146	1	0	0
151	Atp11c	NM_001001798	-5	1	0	0
152	Atp11c	NM_001001798	-40	1	0	0
153	Zfp36l2	NM_001001806	28892	0	0	0
154	Zfp36l2	NM_001001806	19241	0	0	0
155	Zfp36l2	NM_001001806	-120329	0	0	1
156	Zfp36l2	NM_001001806	41847	0	0	0
157	Zfp36l2	NM_001001806	28933	0	0	0
158	Zfp36l2	NM_001001806	6281	0	0	0
159	Zfp36l2	NM_001001806	-120335	0	0	1
160	Zfp36l2	NM_001001806	28884	0	0	0
161	Zfp36l2	NM_001001806	6202	0	0	0
162	Zfp36l2	NM_001001806	41840	0	0	0
163	Zfp36l2	NM_001001806	24248	0	0	0
164	Zfp36l2	NM_001001806	32776	0	0	0
165	Zfp36l2	NM_001001806	-91242	0	0	1
166	Zfp36l2	NM_001001806	6204	0	0	0
167	Zfp36l2	NM_001001806	-91222	0	0	1
168	Zfp36l2	NM_001001806	-91249	0	0	1
169	Zfp36l2	NM_001001806	6185	0	0	0
170	Zfp36l2	NM_001001806	-96351	0	0	1
171	Zfp36l2	NM_001001806	6248	0	0	0
172	Zfp36l2	NM_001001806	4276	0	0	0
173	Zfp36l2	NM_001001806	-37	1	0	0
174	Olfr279	NM_001001807	-4017	0	0	0
175	Olfr279	NM_001001807	-3947	0	0	0
176	Mpzl1	NM_001001880	-23048	0	1	0
177	Mpzl1	NM_001001880	-33684	0	0	1
178	Mpzl1	NM_001001880	-33860	0	0	1
179	Mpzl1	NM_001001880	-11374	0	0	0
180	2510009E07Rik	NM_001001881	66421	0	0	1
181	2510009E07Rik	NM_001001881	41280	0	1	0
182	2510009E07Rik	NM_001001881	50218	0	1	0
183	2510009E07Rik	NM_001001881	-6963	0	0	0
184	2510009E07Rik	NM_001001881	-36590	0	0	0
185	2510009E07Rik	NM_001001881	38725	0	0	1
186	2510009E07Rik	NM_001001881	98875	0	0	1
187	2510009E07Rik	NM_001001881	98859	0	0	1
188	Hecw2	NM_001001883	-4686	0	0	0
189	Hecw2	NM_001001883	-4655	0	0	0
190	Nckap5l	NM_001001884	31333	0	1	0
191	Nckap5l	NM_001001884	32149	0	1	0
192	Nckap5l	NM_001001884	31705	0	1	0
193	Nckap5l	NM_001001884	32150	0	1	0
194	Nckap5l	NM_001001884	23622	0	1	0
195	Nckap5l	NM_001001884	32134	0	1	0
196	Nckap5l	NM_001001884	29626	0	1	0
197	Nckap5l	NM_001001884	30445	0	1	0
198	Nckap5l	NM_001001884	29958	0	1	0
199	Nckap5l	NM_001001884	174	1	0	1
200	Nckap5l	NM_001001884	31979	0	1	0
201	Nckap5l	NM_001001884	10640	0	0	1
202	Tmem151a	NM_001001885	111	1	1	0
203	Tmem151a	NM_001001885	156	1	1	0
204	Tmem151a	NM_001001885	191	1	0	1
205	Eea1	NM_001001932	289626	0	0	0
206	Eea1	NM_001001932	207621	0	0	0
207	Eea1	NM_001001932	60253	0	0	1
208	Eea1	NM_001001932	-177838	0	0	0
209	Eea1	NM_001001932	207668	0	0	0
210	Eea1	NM_001001932	207623	0	0	0
211	Eea1	NM_001001932	-166164	0	0	0
212	Eea1	NM_001001932	-166148	0	0	0
213	Eea1	NM_001001932	-166098	0	0	0
214	Megf10	NM_001001979	71400	0	0	1
215	Limch1	NM_001001980	146	1	1	0
216	Limch1	NM_001001980	694	1	0	1
217	Limch1	NM_001001980	-29200	0	0	0
218	Limch1	NM_001001980	-233	1	0	0
219	Limch1	NM_001001980	-29367	0	0	0
220	A430105I19Rik	NM_001001982	2098	0	1	0
221	A430105I19Rik	NM_001001982	6543	0	1	0
222	A430105I19Rik	NM_001001982	32	1	1	0
223	A430105I19Rik	NM_001001982	2251	0	1	0
224	A430105I19Rik	NM_001001982	2070	0	1	0
225	Kdm2a	NM_001001984	-1439	0	0	0
226	Kdm2a	NM_001001984	-1461	0	0	0
227	Nat8l	NM_001001985	-192	1	0	0
228	Nat8l	NM_001001985	1314	0	0	1
229	Nat8l	NM_001001985	1599	0	0	1
230	Nol4l	NM_001001986	20058	0	0	1
231	Nol4l	NM_001001986	-10125	0	0	1
232	Nol4l	NM_001001986	45103	0	1	0
233	Nol4l	NM_001001986	-10113	0	0	1
234	Nol4l	NM_001001986	-10141	0	0	1
235	Nol4l	NM_001001986	23872	0	1	0
236	Nol4l	NM_001001986	-38027	0	0	1
237	Nol4l	NM_001001986	-37884	0	0	1
238	Nol4l	NM_001001986	-10919	0	0	1
239	Gp1bb	NM_001001999	-2788	0	1	0
240	Gp1bb	NM_001001999	-2650	0	0	1
241	Gp1bb	NM_001001999	-2265	0	1	0
242	Gp1bb	NM_001001999	-2943	0	1	0
243	Gp1bb	NM_001001999	-1646	0	0	1
244	Panx2	NM_001002005	7931	0	1	0
245	Panx2	NM_001002005	7957	0	1	0
246	Panx2	NM_001002005	7934	0	1	0
247	Lmna	NM_001002011	-5107	0	0	0
248	Tdrd1	NM_001002238	-3329	0	0	0
249	Tdrd1	NM_001002238	-3476	0	0	0
250	Tdrd1	NM_001002238	-3448	0	0	0
251	Rpl17	NM_001002239	-5844	0	0	0
252	Rpl17	NM_001002239	-6068	0	0	0
253	Tdrd1	NM_001002241	19932	0	0	1
254	Adgrg6	NM_001002268	-60308	0	0	0
255	Adgrg6	NM_001002268	75993	0	1	0
256	Adgrg6	NM_001002268	76033	0	1	0
257	Adgrg6	NM_001002268	-68084	0	0	0
258	Adgrg6	NM_001002268	-45025	0	0	0
259	Smg6	NM_001002764	3625	0	1	0
260	Smg6	NM_001002764	3615	0	1	0
261	Smg6	NM_001002764	3653	0	1	0
262	Rab44	NM_001002786	-508	1	0	0
263	Rab44	NM_001002786	22632	0	1	0
264	Rab44	NM_001002786	3172	0	0	1
265	Rab44	NM_001002786	41012	0	0	1
266	Rab44	NM_001002786	24153	0	1	0
267	Rab44	NM_001002786	-472	1	0	0
268	Rab44	NM_001002786	-492	1	0	0
269	Rab44	NM_001002786	51136	0	0	1
270	Ccin	NM_001002787	1212	0	1	0
271	Ccin	NM_001002787	1531	0	1	0
272	Ccin	NM_001002787	613	1	1	0
273	Ccin	NM_001002787	1287	0	1	0
274	Ccin	NM_001002787	715	1	1	0
275	Ccin	NM_001002787	-144	1	0	0
276	Ccin	NM_001002787	624	1	1	0
277	Ccin	NM_001002787	1049	0	1	0
278	AI413582	NM_001002895	-14394	0	1	0
279	AI413582	NM_001002895	-21861	0	0	1
280	AI413582	NM_001002895	-9819	0	0	0
281	AI413582	NM_001002895	-14209	0	1	0
282	AI413582	NM_001002895	-14218	0	1	0
283	AI413582	NM_001002895	-14259	0	1	0
284	Bfsp2	NM_001002896	5750	0	0	1
285	Bfsp2	NM_001002896	-21686	0	0	1
286	Bfsp2	NM_001002896	-18763	0	1	0
287	Bfsp2	NM_001002896	5890	0	0	1
288	Bfsp2	NM_001002896	-21742	0	0	1
289	Bfsp2	NM_001002896	-21752	0	0	1
290	Bfsp2	NM_001002896	5628	0	0	1
291	Bfsp2	NM_001002896	-11204	0	0	1
292	Bfsp2	NM_001002896	370	1	1	0
293	Bfsp2	NM_001002896	-19381	0	1	0
294	Bfsp2	NM_001002896	5726	0	0	1
295	Bfsp2	NM_001002896	-18359	0	0	1
296	Bfsp2	NM_001002896	371	1	1	0
297	Bfsp2	NM_001002896	-21764	0	0	1
298	Atg9b	NM_001002897	8118	0	1	0
299	Higd1c	NM_001002900	15700	0	0	1
300	Penk	NM_001002927	-42420	0	0	0
301	Penk	NM_001002927	-42277	0	0	0
302	Penk	NM_001002927	-32870	0	0	0
303	Penk	NM_001002927	505	1	0	1
304	Nup85	NM_001002929	-8648	0	0	0
305	Krt77	NM_001003667	-1336	0	0	0
306	Krt87	NM_001003668	92	1	1	1
307	Krt87	NM_001003668	5116	0	1	1
308	Pcdhac2	NM_001003672	41016	0	1	1
309	Pcdhac2	NM_001003672	19386	0	0	1
310	Pcdhac2	NM_001003672	19273	0	0	1
311	Pcdhac2	NM_001003672	132	1	1	1
312	Osbpl8	NM_001003717	28196	0	0	1
313	Erbb2	NM_001003817	6440	0	0	1
314	Erbb2	NM_001003817	6627	0	0	1
315	Erbb2	NM_001003817	6785	0	0	1
316	Erbb2	NM_001003817	6626	0	0	1
317	Erbb2	NM_001003817	6790	0	0	1
318	Erbb2	NM_001003817	3179	0	0	1
319	Erbb2	NM_001003817	1159	0	0	1
320	Ankib1	NM_001003909	791	1	0	1
321	Adamts7	NM_001003911	19768	0	0	1
322	Adamts7	NM_001003911	19752	0	0	1
323	Adamts7	NM_001003911	19601	0	0	1
324	Adamts7	NM_001003911	19647	0	0	1
325	Adamts7	NM_001003911	19646	0	0	1
326	Adamts7	NM_001003911	19598	0	0	1
327	Adamts7	NM_001003911	19624	0	0	1
328	Adamts7	NM_001003911	19783	0	0	1
329	Adamts7	NM_001003911	8540	0	1	0
330	Arhgef11	NM_001003912	1721	0	0	1
331	Arhgef11	NM_001003912	12339	0	0	1
332	Arhgef11	NM_001003912	12344	0	0	1
333	Atg9a	NM_001003917	5070	0	1	0
334	Usp7	NM_001003918	-31023	0	0	0
335	Usp7	NM_001003918	-36993	0	0	0
336	Usp7	NM_001003918	-44889	0	0	0
337	Usp7	NM_001003918	751	1	0	1
338	Ddx11	NM_001003919	145602	0	0	0
339	Ddx11	NM_001003919	146881	0	0	0
340	Ddx11	NM_001003919	145556	0	0	0
341	Ddx11	NM_001003919	69599	0	0	0
342	Ddx11	NM_001003919	114874	0	0	0
343	Ddx11	NM_001003919	109305	0	0	0
344	Ddx11	NM_001003919	153750	0	0	0
345	Ddx11	NM_001003919	145514	0	0	0
346	Ddx11	NM_001003919	12715	0	0	1
347	Pid1	NM_001003948	-120427	0	0	1
348	Pid1	NM_001003948	218	1	1	0
349	Pid1	NM_001003948	125103	0	0	1
350	Tmem259	NM_001003949	4709	0	1	1
351	Tmem259	NM_001003949	6576	0	1	1
352	Tmem259	NM_001003949	6536	0	1	1
353	Tmem259	NM_001003949	5614	0	1	1
354	Tmem259	NM_001003949	4687	0	1	1
355	Tmem259	NM_001003949	4752	0	1	1
356	Tmem259	NM_001003949	6768	0	1	1
357	Tmem259	NM_001003949	6405	0	0	1
358	Ces5a	NM_001003951	-91885	0	0	0
359	Ces5a	NM_001003951	-91802	0	0	0
360	Ces5a	NM_001003951	4418	0	0	1
361	Ces5a	NM_001003951	-28095	0	0	0
362	Rab11fip5	NM_001003955	2218	0	0	1
363	Dnmt3b	NM_001003960	37127	0	1	0
364	Dnmt3b	NM_001003960	36900	0	1	0
365	Ppp3r2	NM_001004025	8236	0	0	1
366	Ppp3r2	NM_001004025	-69713	0	0	1
367	Ppp3r2	NM_001004025	8108	0	0	1
368	Ppp3r2	NM_001004025	1181	0	1	1
369	Ppp3r2	NM_001004025	-29410	0	0	1
370	Crtc1	NM_001004062	8153	0	0	1
371	Crtc1	NM_001004062	-413	1	0	0
372	Crtc1	NM_001004062	-8907	0	0	0
373	Zfp619	NM_001004139	141385	0	0	0
374	Zfp619	NM_001004139	141365	0	0	0
375	Zfp619	NM_001004139	152	1	0	1
376	Zfp619	NM_001004139	359194	0	0	0
377	Zfp619	NM_001004139	141533	0	0	0
378	Zfp619	NM_001004139	222816	0	0	0
379	Zfp619	NM_001004139	19748	0	1	0
380	Zfp619	NM_001004139	141496	0	0	0
381	Zfp619	NM_001004139	141360	0	0	0
382	Zfp619	NM_001004139	141507	0	0	0
383	Zfp619	NM_001004139	141508	0	0	0
384	Zfp619	NM_001004139	112436	0	0	0
385	Usp22	NM_001004143	15788	0	1	0
386	Usp22	NM_001004143	3094	0	0	1
387	Usp22	NM_001004143	15824	0	1	0
388	Git1	NM_001004144	7133	0	1	0
389	Fbll1	NM_001004147	1025	0	1	0
390	Fbll1	NM_001004147	562	1	1	0
391	Fbll1	NM_001004147	984	1	1	0
392	Fbll1	NM_001004147	966	1	1	0
393	Fbll1	NM_001004147	577	1	1	0
394	Zfp366	NM_001004149	-32579	0	0	0
395	Zfp366	NM_001004149	71498	0	0	0
396	Zfp366	NM_001004149	-34926	0	0	0
