	name	feature.name	dist.to.feature	prom	exon	intron
1	Fbxo41	NM_001001160	24732	0	1	0
2	Fbxo41	NM_001001160	22090	0	1	0
3	Taf9b	NM_001001176	102	1	1	1
4	Taf9b	NM_001001176	294	1	0	1
5	Taf9b	NM_001001176	85	1	1	1
6	Taf9b	NM_001001176	301	1	0	1
7	Ccdc148	NM_001001178	55119	0	0	1
8	Baz2b	NM_001001182	-4743	0	0	0
9	BC048507	NM_001001185	-366	1	0	0
10	Thnsl1	NM_001001297	31542	0	0	0
11	Thnsl1	NM_001001297	31788	0	0	0
12	St5	NM_001001326	-20348	0	0	0
13	Hexdc	NM_001001333	-11065	0	0	1
14	Cyp2c44	NM_001001446	16523	0	0	1
15	Mfsd4b5	NM_001001489	-4093	0	0	0
16	Oxgr1	NM_001001490	-107210	0	0	0
17	Oxgr1	NM_001001490	-199	1	0	0
18	Chpf	NM_001001566	9668	0	1	0
19	Dab2ip	NM_001001602	17835	0	1	0
20	Itprip	NM_001001738	24445	0	1	0
21	Itprip	NM_001001738	22713	0	1	0
22	Atp11c	NM_001001798	-288	1	0	0
23	Atp11c	NM_001001798	-287	1	0	0
24	Atp11c	NM_001001798	-278	1	0	0
25	Atp11c	NM_001001798	-198	1	0	0
26	Zfp36l2	NM_001001806	5618	0	0	0
27	Zfp36l2	NM_001001806	-91222	0	0	1
28	Olfr279	NM_001001807	-4021	0	0	0
29	2510009E07Rik	NM_001001881	41280	0	1	0
30	2510009E07Rik	NM_001001881	41272	0	1	0
31	2510009E07Rik	NM_001001881	98875	0	0	1
32	A430105I19Rik	NM_001001982	131	1	1	0
33	Nol4l	NM_001001986	-37681	0	0	1
34	Gp1bb	NM_001001999	-2442	0	1	0
35	Rpl17	NM_001002239	-7812	0	0	0
36	Tdrd1	NM_001002241	20060	0	0	1
37	Tmem158	NM_001002267	1159	0	1	0
38	Rab44	NM_001002786	41012	0	0	1
39	Ccin	NM_001002787	637	1	1	0
40	AI413582	NM_001002895	-9728	0	0	0
41	Bfsp2	NM_001002896	-18762	0	1	0
42	Bfsp2	NM_001002896	8712	0	0	1
43	Higd1c	NM_001002900	8140	0	0	1
44	Erbb2	NM_001003817	6440	0	0	1
45	Ankib1	NM_001003909	791	1	0	1
46	Rab3ip	NM_001003950	11039	0	1	0
47	Ces5a	NM_001003951	4424	0	0	1
48	Ces5a	NM_001003951	4418	0	0	1
49	Zfp366	NM_001004149	-2332	0	0	0
50	Psg22	NM_001004152	16193	0	0	0
51	9930012K11Rik	NM_001004155	-8350	0	0	1
52	Gnptab	NM_001004164	11226	0	0	1
53	Fam222a	NM_001004180	10597	0	0	1
54	Fam222a	NM_001004180	-45383	0	0	0
55	Fam222a	NM_001004180	-45347	0	0	0
56	Slc28a1	NM_001004184	-17413	0	0	1
57	Whamm	NM_001004185	56327	0	0	1
58	Whamm	NM_001004185	56343	0	0	1
59	Cntnap2	NM_001004357	196676	0	0	1
60	Cntnap2	NM_001004357	-634286	0	0	0
61	Nuak1	NM_001004363	-17197	0	0	0
62	Nuak1	NM_001004363	48045	0	0	1
63	Scube3	NM_001004366	-534	1	0	0
