	name	feature.name	dist.to.feature	prom	exon	intron
1	Dab2ip	NM_001001602	-28796	0	0	1
2	A430105I19Rik	NM_001001982	304	1	0	1
3	Nat8l	NM_001001985	165	1	1	0
4	Panx2	NM_001002005	7957	0	1	0
5	Rpl17	NM_001002239	249	1	0	1
6	Brsk1	NM_001003920	13825	0	0	1
7	Mtus1	NM_001005864	-28028	0	1	0
8	Unc13d	NM_001009573	14277	0	1	0
9	Sept11	NM_001009818	54889	0	0	1
10	A3galt2	NM_001009819	13621	0	0	0
11	Olfr1463	NM_001011840	35548	0	0	0
12	E2f8	NM_001013368	-646	1	0	0
13	Zfp930	NM_001013379	-32412	0	0	0
14	Dync1li2	NM_001013380	254	1	1	0
15	Capn11	NM_001013767	-10793	0	0	1
16	Dyrk2	NM_001014390	-89190	0	0	0
17	Dyrk2	NM_001014390	152022	0	0	0
18	Fam189b	NM_001014995	-1327	0	0	1
19	Btbd11	NM_001017525	10323	0	0	1
20	Otol1	NM_001018031	325540	0	0	0
21	Sept10	NM_001024910	172326	0	1	0
22	Eno1b	NM_001025388	63381	0	0	0
23	Eno1b	NM_001025388	63381	0	0	0
24	Src	NM_001025395	63363	0	0	0
25	Maf	NM_001025577	389003	0	0	1
26	Cadm1	NM_001025600	27751	0	0	1
27	Fbxo33	NM_001033156	-212055	0	0	0
28	Qrich2	NM_001033267	-2321	0	0	0
29	Cdc42bpa	NM_001033285	-42723	0	0	0
30	Zbtb16	NM_001033324	10879	0	0	1
31	Cdc42bpg	NM_001033342	442	1	0	1
32	Grin3a	NM_001033351	-245907	0	0	0
33	B020004J07Rik	NM_001033790	18921	0	0	0
34	Adamts17	NM_001033877	88152	0	0	1
35	Agap1	NM_001037136	84346	0	0	1
36	Col28a1	NM_001037865	118118	0	0	1
37	Ets1	NM_001038642	14060	0	0	1
38	Rbfox3	NM_001039167	706	1	0	1
39	AI429214	NM_001039220	111450	0	0	0
40	Edem3	NM_001039644	124517	0	0	0
41	Thsd4	NM_001040426	17894	0	0	1
42	Med15	NM_001040683	-3895	0	0	0
43	Pigw	NM_001077636	-13300	0	0	1
