	name	feature.name	dist.to.feature	prom	exon	intron
1	Prrxl1	NM_001001796	-321	1	0	0
2	Rpl17	NM_001002239	249	1	0	1
3	Crtc1	NM_001004062	-13091	0	1	0
4	Cxxc4	NM_001004367	-221749	0	0	0
5	Ado	NM_001005419	-117946	0	0	0
6	Ado	NM_001005419	-117923	0	0	0
7	Eif2a	NM_001005509	-187	1	1	0
8	Best3	NM_001007583	14959	0	0	1
9	Unc13d	NM_001009573	14277	0	1	0
10	Hrh2	NM_001010973	72910	0	0	0
11	Zfp708	NM_001012448	4140	0	0	1
12	Fut10	NM_001012517	32002	0	0	1
13	E2f8	NM_001013368	-646	1	0	0
14	Zfp930	NM_001013379	-32412	0	0	0
15	Dync1li2	NM_001013380	254	1	1	0
16	Lingo3	NM_001013758	143	1	0	1
17	Zfp488	NM_001013777	3264	0	0	1
18	Maml2	NM_001013813	-58969	0	0	0
19	Dyrk2	NM_001014390	527	1	0	1
20	Dppa4	NM_001018002	734	1	0	1
21	Mctp2	NM_001024703	849947	0	0	0
22	Mctp2	NM_001024703	849957	0	0	0
23	Mctp2	NM_001024703	849931	0	0	0
24	Mctp2	NM_001024703	849927	0	0	0
25	Ntrk2	NM_001025074	269273	0	0	1
26	Vrk1	NM_001029844	174655	0	0	0
27	Pdzd4	NM_001029868	260	1	1	0
28	Fbxo33	NM_001033156	-212055	0	0	0
29	Fbxo33	NM_001033156	-301351	0	0	0
30	Gtf3c3	NM_001033194	-50186	0	0	1
31	Ccdc114	NM_001033243	606	1	0	1
32	Qrich2	NM_001033267	391	1	0	1
33	Spata13	NM_001033272	-47544	0	0	0
34	Shb	NM_001033306	23551	0	0	1
35	Lrrc30	NM_001033340	80295	0	0	0
36	Lrrc30	NM_001033340	132442	0	0	0
37	Ccdc27	NM_001033455	-21723	0	1	0
38	Adamts17	NM_001033877	27695	0	0	1
39	Fam92b	NM_001033980	-51956	0	0	0
40	Limk2	NM_001034030	2811	0	1	1
41	Shank1	NM_001034115	15732	0	1	0
42	Atp11c	NM_001037863	160	1	1	0
43	Cldn19	NM_001038590	1646	0	0	1
44	Glrx2	NM_001038594	13575	0	1	0
45	Defb25	NM_001039122	8085	0	0	0
46	Triobp	NM_001039156	3410	0	0	1
47	Mex3c	NM_001039214	29286	0	0	0
48	Mex3c	NM_001039214	-136479	0	0	0
49	Pigl	NM_001039536	-4	1	0	0
50	Edem3	NM_001039644	124517	0	0	0
51	Nynrin	NM_001040072	10189	0	1	0
52	Filip1l	NM_001040397	38375	0	0	1
53	Shroom4	NM_001040459	273	1	0	1
54	Med15	NM_001040683	-3919	0	0	0
55	Txnrd1	NM_001042523	-3723	0	0	0
56	Bdnf	NM_001048139	564	1	0	1
57	Sdhaf3	NM_001077713	55838	0	0	1
58	Bcl11b	NM_001079883	-565	1	0	0
59	Hdx	NM_001080549	-197811	0	0	0
60	Prdm13	NM_001080771	-2949	0	0	0
61	Ptpn23	NM_001081043	-5126	0	0	0
62	Armc3	NM_001081083	74258	0	0	1
63	Grik3	NM_001081097	-125587	0	0	0
64	Aunip	NM_001081099	-4034	0	1	0
65	Prickle2	NM_001081146	-22893	0	0	0
66	Npat	NM_001081152	-157	1	0	0
67	Sap30l	NM_001081168	-50387	0	0	1
68	Lama5	NM_001081171	20876	0	0	1
69	L1td1	NM_001081202	-13069	0	0	1
70	L1td1	NM_001081202	29674	0	1	0
71	Fam186b	NM_001081254	7848	0	1	0
72	Tmem28	NM_001081283	32369	0	0	0
73	Tmem28	NM_001081283	-969	1	0	0
74	Hs3st2	NM_001081327	-141321	0	0	0
75	Elp6	NM_001081381	-23892	0	0	0
76	Rimbp2	NM_001081388	107060	0	0	1
77	Camta1	NM_001081557	299325	0	0	1
78	Camta1	NM_001081557	296102	0	0	1
79	Camta1	NM_001081557	391925	0	0	1
80	Dytn	NM_001081658	81629	0	0	0
81	Lhx6	NM_001083127	6300	0	0	1
82	Lhx6	NM_001083127	6459	0	0	1
83	Xirp2	NM_001083919	-45971	0	0	0
84	1600014C10Rik	NM_001085385	-11407	0	0	0
85	Pramef6	NM_001085414	18295	0	0	0
86	Gm436	NM_001085504	25001	0	0	0
87	Gm436	NM_001085504	9542	0	0	1
88	Myadm	NM_001093766	4114	0	1	0
