	name	feature.name	dist.to.feature	prom	exon	intron
1	Taf9b	NM_001001176	251	1	1	0
2	Thnsl1	NM_001001297	76522	0	0	0
3	2510009E07Rik	NM_001001881	29587	0	0	1
4	Eea1	NM_001001932	-60435	0	0	0
5	Rpl17	NM_001002239	249	1	0	1
6	Rab44	NM_001002786	41212	0	0	1
7	Fam222a	NM_001004180	43747	0	1	0
8	Ado	NM_001005419	-117946	0	0	0
9	Ppp1r26	NM_001005420	-26153	0	0	0
10	Barhl2	NM_001005477	-103404	0	0	0
11	Lmtk3	NM_001005511	9827	0	1	0
12	Tceanc	NM_001007577	273	1	0	1
13	Fndc3c1	NM_001007580	73	1	1	0
14	Fut10	NM_001012517	32002	0	0	1
15	E2f8	NM_001013368	-646	1	0	0
16	Dync1li2	NM_001013380	254	1	1	0
17	Pard3	NM_001013580	293455	0	1	0
18	Maml2	NM_001013813	-5569	0	0	0
19	Dyrk2	NM_001014390	527	1	0	1
20	Mctp2	NM_001024703	849947	0	0	0
21	Kcnc2	NM_001025581	177915	0	0	1
22	Lonrf2	NM_001029878	74072	0	0	0
23	Fbxo33	NM_001033156	-212055	0	0	0
24	5730507C01Rik	NM_001033157	662014	0	0	0
25	Slc6a21	NM_001033176	25351	0	0	1
26	Nlrc5	NM_001033207	878	1	0	1
27	Prickle1	NM_001033217	-73013	0	0	0
28	Itga1	NM_001033228	-108811	0	0	0
29	Cblb	NM_001033238	203739	0	0	0
30	Gxylt1	NM_001033275	314023	0	0	0
31	Gxylt1	NM_001033275	-4322	0	0	0
32	Carmil2	NM_001033320	3307	0	1	0
33	Zbtb16	NM_001033324	43812	0	0	1
34	Cdc42bpg	NM_001033342	-8787	0	1	0
35	Cdc42bpg	NM_001033342	-8734	0	0	1
36	Cdc42bpg	NM_001033342	442	1	0	1
37	Gal3st4	NM_001033416	-3200	0	1	0
38	Gal3st4	NM_001033416	-3180	0	1	0
39	Thoc2	NM_001033422	835	1	0	1
40	Atxn7l1	NM_001033436	-13068	0	0	0
41	Wdr72	NM_001033500	167381	0	0	1
42	Smim9	NM_001033786	7881	0	0	1
43	Ccdc160	NM_001034059	-1435	0	0	0
44	Fam134b	NM_001034851	-69340	0	0	1
45	Bpifb4	NM_001034875	2024	0	1	0
46	Ccne2	NM_001037134	-8835	0	0	0
47	Csf1r	NM_001037859	26249	0	1	0
48	Atp11c	NM_001037863	212	1	0	1
49	Ripply2	NM_001037907	1814	0	0	1
50	Mex3c	NM_001039214	-136479	0	0	0
51	Slc22a15	NM_001039371	19337	0	0	1
52	Trim46	NM_001039466	943	1	1	0
53	Kif21b	NM_001039472	31195	0	0	1
54	Myh2	NM_001039545	7479	0	0	1
55	1700015E13Rik	NM_001039593	122172	0	0	1
56	Edem3	NM_001039644	124517	0	0	0
57	Pitx2	NM_001042504	3322	0	0	1
58	Blm	NM_001042527	-24825	0	0	0
59	Arrdc4	NM_001042592	-110599	0	0	0
60	Cacna1i	NM_001044308	51579	0	0	1
61	Ap2a1	NM_001077264	-377	1	0	0
62	C77370	NM_001077354	617	1	0	1
63	C77370	NM_001077354	643	1	0	1
64	C77370	NM_001077354	629	1	0	1
65	C77370	NM_001077354	569	1	0	1
66	C77370	NM_001077354	562	1	0	1
67	C77370	NM_001077354	419	1	1	0
68	C77370	NM_001077354	605	1	0	1
69	C77370	NM_001077354	606	1	0	1
70	C77370	NM_001077354	621	1	0	1
71	Cntnap5a	NM_001077425	-1868920	0	0	0
72	Stag2	NM_001077712	515	1	0	1
73	Fgfr1	NM_001079909	28230	0	0	1
74	Hdx	NM_001080549	-198146	0	0	0
75	Gsg1	NM_001080553	-9044	0	0	0
76	Gtf2i	NM_001080746	-18226	0	0	0
77	Gtf2i	NM_001080746	-18189	0	0	0
78	Cps1	NM_001080809	256526	0	0	0
79	Rapgefl1	NM_001080925	-6526	0	0	1
80	B230217C12Rik	NM_001080935	-10135	0	0	1
81	Btbd16	NM_001081038	40227	0	0	1
82	Nhs	NM_001081052	304	1	1	0
83	Ogfrl1	NM_001081079	-8899	0	0	0
84	Phf3	NM_001081080	614735	0	0	0
85	Stim2	NM_001081103	-444	1	0	0
86	Arhgap36	NM_001081123	190	1	1	0
87	Arhgap36	NM_001081123	70	1	1	0
88	Arhgap36	NM_001081123	133	1	1	0
89	Arhgap36	NM_001081123	142	1	1	0
90	Npat	NM_001081152	-157	1	0	0
91	Mdga1	NM_001081160	35373	0	1	0
92	Mdga1	NM_001081160	35396	0	1	0
93	Lama5	NM_001081171	1392	0	0	1
94	Adgrf5	NM_001081178	-55205	0	0	0
95	Uprt	NM_001081189	599	1	0	1
96	Tmem182	NM_001081198	162749	0	0	0
97	Prdm14	NM_001081209	-31346	0	0	1
98	Tshz1	NM_001081300	14200	0	0	1
99	D7Ertd443e	NM_001081331	-121700	0	0	0
100	Sipa1l2	NM_001081337	17624	0	0	1
101	Cped1	NM_001081351	15340	0	0	1
102	Vma21	NM_001081356	-445	1	0	0
103	Ccdc153	NM_001081369	-1515	0	0	0
104	Cep164	NM_001081373	86004	0	1	0
105	Rimbp2	NM_001081388	107060	0	0	1
106	1810013L24Rik	NM_001081400	383375	0	0	0
107	Furin	NM_001081454	-51460	0	0	1
108	Camta1	NM_001081557	296102	0	0	1
109	Pik3r6	NM_001081566	-15290	0	0	1
110	Dact3	NM_001081655	-13689	0	0	1
111	Dytn	NM_001081658	81629	0	0	0
112	Ccdc129	NM_001081665	14700	0	0	1
113	Nup62cl	NM_001081668	70	1	1	0
