	name	feature.name	dist.to.feature	prom	exon	intron
1	Scap	NM_001001144	1988	0	0	1
2	Fbxo41	NM_001001160	24738	0	1	0
3	Fbxo41	NM_001001160	18446	0	1	0
4	Fbxo41	NM_001001160	18579	0	1	0
5	Fbxo41	NM_001001160	18719	0	1	0
6	Fbxo41	NM_001001160	24732	0	1	0
7	Fbxo41	NM_001001160	18183	0	1	0
8	Fbxo41	NM_001001160	22090	0	1	0
9	Taf9b	NM_001001176	336	1	0	1
10	Taf9b	NM_001001176	337	1	0	1
11	Taf9b	NM_001001176	301	1	0	1
12	Taf9b	NM_001001176	172	1	1	0
13	Taf9b	NM_001001176	190	1	1	0
14	Taf9b	NM_001001176	300	1	0	1
15	Taf9b	NM_001001176	85	1	1	1
16	Taf9b	NM_001001176	102	1	1	1
17	Taf9b	NM_001001176	222	1	1	0
18	Taf9b	NM_001001176	52	1	1	1
19	Ccdc148	NM_001001178	55119	0	0	1
20	BC048546	NM_001001179	-6444	0	0	0
21	BC048546	NM_001001179	2213	0	0	1
22	BC048546	NM_001001179	1414	0	0	1
23	BC048546	NM_001001179	-5900	0	0	0
24	Baz2b	NM_001001182	-4802	0	0	0
25	Baz2b	NM_001001182	-4764	0	0	0
26	Baz2b	NM_001001182	114581	0	0	1
27	Baz2b	NM_001001182	-4743	0	0	0
28	Baz2b	NM_001001182	-4763	0	0	0
29	Tmem204	NM_001001183	22848	0	1	1
30	Tmem204	NM_001001183	-3568	0	0	1
31	Tmem204	NM_001001183	22824	0	1	1
32	Tmem204	NM_001001183	22947	0	1	1
33	BC048507	NM_001001185	35016	0	0	0
34	BC048507	NM_001001185	-366	1	0	0
35	BC048507	NM_001001185	-352	1	0	0
36	BC048507	NM_001001185	-401	1	0	0
37	Dis3l	NM_001001295	-561	1	0	0
38	Dis3l	NM_001001295	-5577	0	0	0
39	Dis3l	NM_001001295	-16766	0	0	0
40	Thnsl1	NM_001001297	76522	0	0	0
41	Thnsl1	NM_001001297	31788	0	0	0
42	Thnsl1	NM_001001297	76529	0	0	0
43	Thnsl1	NM_001001297	31542	0	0	0
44	Slc35d2	NM_001001321	128	1	1	0
