	name	feature.name	dist.to.feature	prom	exon	intron
1	Taf9b	NM_001001176	251	1	1	0
2	Itprip	NM_001001738	22645	0	1	0
3	Prrxl1	NM_001001796	-321	1	0	0
4	2510009E07Rik	NM_001001881	29587	0	0	1
5	2510009E07Rik	NM_001001881	29584	0	0	1
6	Eea1	NM_001001932	-60435	0	0	0
7	Nat8l	NM_001001985	165	1	1	0
8	Rpl17	NM_001002239	249	1	0	1
9	Rab44	NM_001002786	41212	0	0	1
10	Ddx11	NM_001003919	145555	0	0	0
11	Fam222a	NM_001004180	43747	0	1	0
12	Ado	NM_001005419	-117923	0	0	0
13	Ado	NM_001005419	-117946	0	0	0
14	Ppp1r26	NM_001005420	-26153	0	0	0
15	Eif2a	NM_001005509	-187	1	1	0
16	Lmtk3	NM_001005511	9827	0	1	0
17	Lmtk3	NM_001005511	11304	0	1	0
18	Tceanc	NM_001007577	273	1	0	1
19	Tceanc	NM_001007577	-57	1	0	0
20	Best3	NM_001007583	14959	0	0	1
21	Rtn1	NM_001007596	-20833	0	0	1
22	Fut10	NM_001012517	32002	0	0	1
23	E2f8	NM_001013368	-646	1	0	0
24	Dync1li2	NM_001013380	254	1	1	0
25	Pard3	NM_001013580	293455	0	1	0
26	Tmem151b	NM_001013749	4705	0	1	0
27	Dyrk2	NM_001014390	527	1	0	1
28	Snx13	NM_001014973	142692	0	0	0
29	Mctp2	NM_001024703	849957	0	0	0
30	Mctp2	NM_001024703	849947	0	0	0
31	Mctp2	NM_001024703	849931	0	0	0
32	Ntrk2	NM_001025074	269305	0	0	1
33	Ntrk2	NM_001025074	269266	0	0	1
34	Ntrk2	NM_001025074	54328	0	0	1
35	Maf	NM_001025577	348785	0	0	0
36	Lonrf2	NM_001029878	74072	0	0	0
37	Fbxo33	NM_001033156	-212055	0	0	0
38	5730507C01Rik	NM_001033157	662014	0	0	0
39	Slc6a21	NM_001033176	25351	0	0	1
40	Nlrc5	NM_001033207	878	1	0	1
41	Prickle1	NM_001033217	-73013	0	0	0
42	Itga1	NM_001033228	-108811	0	0	0
43	Cblb	NM_001033238	203739	0	0	0
44	Gxylt1	NM_001033275	314023	0	0	0
45	Gxylt1	NM_001033275	-4322	0	0	0
46	Espnl	NM_001033292	-8872	0	0	1
47	Zbtb16	NM_001033324	43812	0	0	1
48	Cdc42bpg	NM_001033342	-8734	0	0	1
49	Cdc42bpg	NM_001033342	-8787	0	1	0
50	Gal3st4	NM_001033416	-3200	0	1	0
51	Gal3st4	NM_001033416	-3180	0	1	0
52	Gm884	NM_001033434	13679	0	0	1
53	A830080D01Rik	NM_001033472	903	1	0	1
54	A830080D01Rik	NM_001033472	880	1	0	1
55	Wdr72	NM_001033500	167381	0	0	1
56	Mef2a	NM_001033713	-70637	0	0	0
57	Fam92b	NM_001033980	-51695	0	0	0
58	Fam92b	NM_001033980	-51956	0	0	0
59	Limk2	NM_001034030	2875	0	0	1
60	Fam134b	NM_001034851	-69340	0	0	1
61	Bpifb4	NM_001034875	2024	0	1	0
62	Ccne2	NM_001037134	-8835	0	0	0
63	Prok2	NM_001037539	-39134	0	0	0
64	Ripply2	NM_001037907	1814	0	0	1
65	Kcnh1	NM_001038607	253591	0	0	1
66	Defb25	NM_001039122	8085	0	0	0
67	Mex3c	NM_001039214	-136479	0	0	0
68	Slc22a15	NM_001039371	19337	0	0	1
69	Trim46	NM_001039466	943	1	1	0
70	Kif21b	NM_001039472	31195	0	0	1
71	Tex40	NM_001039494	-918	1	1	0
72	Tex40	NM_001039494	-913	1	1	0
73	Pigl	NM_001039536	-4	1	0	0
74	1700015E13Rik	NM_001039593	122172	0	0	1
75	Edem3	NM_001039644	124517	0	0	0
76	Tet2	NM_001040400	92188	0	0	0
77	Flot2	NM_001040403	12712	0	0	1
78	Blm	NM_001042527	-24825	0	0	0
79	Lhx9	NM_001042577	9757	0	0	1
80	Arrdc4	NM_001042592	-110599	0	0	0
81	Cacna1i	NM_001044308	51579	0	0	1
82	Ap2a1	NM_001077264	-377	1	0	0
83	C77370	NM_001077354	606	1	0	1
84	C77370	NM_001077354	419	1	1	0
85	C77370	NM_001077354	617	1	0	1
86	C77370	NM_001077354	643	1	0	1
87	Stag2	NM_001077712	515	1	0	1
88	Bcl11b	NM_001079883	-565	1	0	0
89	Fgfr1	NM_001079909	28230	0	0	1
90	Hdx	NM_001080549	-198146	0	0	0
91	Gsg1	NM_001080553	-9044	0	0	0
92	Fam65c	NM_001080708	3244	0	0	1
93	Gtf2i	NM_001080746	-18189	0	0	0
94	Gtf2i	NM_001080746	-18226	0	0	0
95	Cps1	NM_001080809	256526	0	0	0
96	B230217C12Rik	NM_001080935	-10135	0	0	1
97	Btbd16	NM_001081038	40227	0	0	1
98	Slc9a3	NM_001081060	-402	1	0	0
99	Pdzd2	NM_001081064	-15935	0	0	0
100	Ogfrl1	NM_001081079	-8899	0	0	0
101	Phf3	NM_001081080	614735	0	0	0
102	Armc3	NM_001081083	74258	0	0	1
103	Grik3	NM_001081097	-125587	0	0	0
104	Zfp362	NM_001081098	16143	0	1	0
105	Stim2	NM_001081103	-444	1	0	0
106	Arhgap36	NM_001081123	142	1	1	0
107	Arhgap36	NM_001081123	70	1	1	0
108	Arhgap36	NM_001081123	133	1	1	0
109	Npat	NM_001081152	-157	1	0	0
110	Rap1gap	NM_001081155	27058	0	0	1
111	Mdga1	NM_001081160	35396	0	1	0
112	Sap30l	NM_001081168	-50387	0	0	1
113	Tmem182	NM_001081198	162749	0	0	0
114	Prdm14	NM_001081209	-31346	0	0	1
115	Tshz1	NM_001081300	14200	0	0	1
116	Pik3r4	NM_001081309	56115	0	1	0
117	D7Ertd443e	NM_001081331	-121700	0	0	0
118	Sipa1l2	NM_001081337	17624	0	0	1
119	Sipa1l2	NM_001081337	17639	0	0	1
120	Cped1	NM_001081351	15340	0	0	1
121	Vma21	NM_001081356	-445	1	0	0
122	Cep164	NM_001081373	86004	0	1	0
123	Rimbp2	NM_001081388	107060	0	0	1
124	1810013L24Rik	NM_001081400	383375	0	0	0
125	Furin	NM_001081454	-51460	0	0	1
126	Camta1	NM_001081557	296102	0	0	1
127	Pik3r6	NM_001081566	-15290	0	0	1
128	Dact3	NM_001081655	-13689	0	0	1
129	Dytn	NM_001081658	81629	0	0	0
130	Ccdc129	NM_001081665	14700	0	0	1
131	Gm5150	NM_001081687	-45671	0	0	0
132	Tns3	NM_001083587	22578	0	0	1
133	Tns3	NM_001083587	22619	0	0	1
134	Xirp2	NM_001083919	-45971	0	0	0
135	Tcf4	NM_001083967	268017	0	0	1
136	Arid1b	NM_001085355	-3803	0	0	0
137	Nr1i2	NM_001098404	89311	0	0	1
138	Grsf1	NM_001098476	33059	0	1	0
139	Tekt5	NM_001099275	10031	0	0	1
140	Ajap1	NM_001099299	538	1	1	0
141	Zfp831	NM_001099328	1127	0	1	0
142	Pklr	NM_001099779	11294	0	1	0
143	Smim24	NM_001099917	11841	0	1	0
144	Stx16	NM_001102423	-89126	0	0	0
145	Stx16	NM_001102423	-89105	0	0	0
146	Vmn2r120	NM_001104591	52316	0	0	0
147	Kazn	NM_001109685	11075	0	0	1
148	Skor2	NM_001109743	15871	0	0	1
149	Banp	NM_001110100	123690	0	0	0
150	Cdca2	NM_001110162	121176	0	0	0
151	Inpp5d	NM_001110192	-12591	0	0	0
152	Vegfa	NM_001110266	6399	0	1	0
153	Keap1	NM_001110305	11284	0	0	0
154	Sprtn	NM_001111141	14853	0	0	1
155	Synj2	NM_001113351	-16202	0	0	1
156	Ebf3	NM_001113414	16198	0	0	1
157	Sept9	NM_001113487	-15959	0	0	1
158	Sept9	NM_001113487	-1422	0	0	1
159	Sox5	NM_001113559	159386	0	0	1
160	Plcl1	NM_001114663	91893	0	0	1
161	Epha7	NM_001122889	-962097	0	0	0
162	Tfap2a	NM_001122948	79144	0	0	0
163	Pparg	NM_001127330	538	1	0	1
164	Dlgap1	NM_001128180	-4543	0	0	1
165	Psen2	NM_001128605	-7300	0	0	0
166	Arhgef1	NM_001130152	13872	0	0	1
167	Srrm1	NM_001130477	-4097	0	0	0
168	Srrm1	NM_001130477	-4083	0	0	0
169	Prr23a1	NM_001134660	-11175	0	0	0
170	P4ha2	NM_001136076	19088	0	0	1
171	Golga7b	NM_001141983	-16418	0	0	0
172	Golga7b	NM_001141983	-11532	0	0	0
173	Tcf7l2	NM_001142924	133834	0	0	0
174	Tcf7l2	NM_001142924	102407	0	0	0
175	H2-Q4	NM_001143689	-60	1	0	0
176	Lrp4	NM_001145857	16547	0	0	1
177	C5ar2	NM_001146005	4257	0	0	1
178	C5ar2	NM_001146005	4288	0	0	1
179	Hk1	NM_001146100	10459	0	0	1
180	Homer3	NM_001146153	-4618	0	0	0
181	Mrps10	NM_001146211	-12	1	0	0
182	Smoc1	NM_001146217	276	1	1	0
183	Rnls	NM_001146342	-16720	0	0	0
184	Gjc1	NM_001159382	425	1	0	1
185	Ces3b	NM_001159415	15467	0	0	0
