	name	feature.name	dist.to.feature	prom	exon	intron
1	Scap	NM_001001144	2002	0	0	1
2	Scap	NM_001001144	35351	0	0	1
3	Scap	NM_001001144	1988	0	0	1
4	Scap	NM_001001144	7925	0	0	1
5	Fbxo41	NM_001001160	18221	0	1	0
6	Fbxo41	NM_001001160	24418	0	1	0
7	Fbxo41	NM_001001160	18183	0	1	0
8	Fbxo41	NM_001001160	18238	0	1	0
9	Fbxo41	NM_001001160	18593	0	1	0
10	Fbxo41	NM_001001160	18579	0	1	0
11	Fbxo41	NM_001001160	24175	0	0	1
12	Fbxo41	NM_001001160	24792	0	0	1
13	Fbxo41	NM_001001160	18725	0	1	0
14	Taf9b	NM_001001176	293	1	0	1
15	Taf9b	NM_001001176	300	1	0	1
16	Taf9b	NM_001001176	270	1	0	1
17	Taf9b	NM_001001176	275	1	0	1
18	Taf9b	NM_001001176	277	1	0	1
19	Taf9b	NM_001001176	85	1	1	1
20	Taf9b	NM_001001176	172	1	1	0
21	Taf9b	NM_001001176	84	1	1	1
22	Taf9b	NM_001001176	290	1	0	1
23	Taf9b	NM_001001176	337	1	0	1
24	Taf9b	NM_001001176	102	1	1	1
25	Taf9b	NM_001001176	336	1	0	1
26	Taf9b	NM_001001176	101	1	1	1
27	Taf9b	NM_001001176	222	1	1	0
28	Taf9b	NM_001001176	333	1	0	1
29	Taf9b	NM_001001176	294	1	0	1
30	Taf9b	NM_001001176	251	1	1	0
31	Taf9b	NM_001001176	301	1	0	1
32	Taf9b	NM_001001176	190	1	1	0
33	Taf9b	NM_001001176	233	1	1	0
34	Taf9b	NM_001001176	204	1	1	0
35	Taf9b	NM_001001176	344	1	0	1
36	Taf9b	NM_001001176	105	1	1	1
37	Taf9b	NM_001001176	332	1	0	1
38	Ccdc148	NM_001001178	-22558	0	0	0
39	Ccdc148	NM_001001178	55189	0	0	1
40	Ccdc148	NM_001001178	-24289	0	0	0
41	BC048546	NM_001001179	-6467	0	0	0
42	BC048546	NM_001001179	2213	0	0	1
43	BC048546	NM_001001179	2209	0	0	1
44	BC031181	NM_001001181	2898	0	1	0
45	Baz2b	NM_001001182	-4763	0	0	0
46	Baz2b	NM_001001182	18328	0	0	1
47	Baz2b	NM_001001182	18475	0	0	1
48	Baz2b	NM_001001182	-4802	0	0	0
49	Baz2b	NM_001001182	-4764	0	0	0
50	Baz2b	NM_001001182	18349	0	0	1
51	Baz2b	NM_001001182	54455	0	0	1
52	Baz2b	NM_001001182	-4743	0	0	0
53	Baz2b	NM_001001182	88219	0	0	1
54	Tmem204	NM_001001183	22824	0	1	1
55	Tmem204	NM_001001183	2936	0	0	1
56	Tmem204	NM_001001183	-3695	0	0	1
57	BC048507	NM_001001185	-352	1	0	0
58	BC048507	NM_001001185	-524	1	0	0
59	BC048507	NM_001001185	-329	1	0	0
60	Zfp456	NM_001001186	-8194	0	0	0
61	Dis3l	NM_001001295	-16766	0	0	0
62	Dis3l	NM_001001295	-14024	0	0	0
63	Dis3l	NM_001001295	-107	1	0	0
64	Slc35d2	NM_001001321	178	1	0	1
65	Slc35d2	NM_001001321	-1030	0	0	0
66	St5	NM_001001326	-20318	0	0	0
67	St5	NM_001001326	-11696	0	0	0
68	Hexdc	NM_001001333	-11065	0	0	1
69	Hexdc	NM_001001333	-11210	0	0	1
70	Hexdc	NM_001001333	-11169	0	0	1
71	Spag6	NM_001001334	119372	0	0	0
72	Spag6	NM_001001334	101908	0	0	0
73	Spag6	NM_001001334	-10034	0	0	0
74	Spag6	NM_001001334	481	1	0	1
75	Spag6	NM_001001334	101440	0	0	0
76	Spag6	NM_001001334	82477	0	0	0
77	Spag6	NM_001001334	82455	0	0	0
78	Spag6	NM_001001334	101459	0	0	0
79	Defb29	NM_001001444	1257	0	1	0
80	Trpv1	NM_001001445	3561	0	0	1
81	AF067063	NM_001001449	11394	0	0	0
82	AF067063	NM_001001449	-7775	0	0	0
83	AF067063	NM_001001449	7808	0	0	0
84	AF067063	NM_001001449	7913	0	0	0
85	Ssxb2	NM_001001450	-14210	0	0	0
86	Tas2r138	NM_001001451	-4116	0	0	1
87	Tas2r144	NM_001001453	-2729	0	0	0
88	Ttyh1	NM_001001454	184	1	1	0
89	Atp8b1	NM_001001488	-12411	0	0	0
90	Mfsd4b5	NM_001001489	-4060	0	0	0
91	Oxgr1	NM_001001490	-79342	0	0	0
92	Oxgr1	NM_001001490	-79609	0	0	0
93	Oxgr1	NM_001001490	-19531	0	0	0
94	Oxgr1	NM_001001490	-19347	0	0	0
95	Oxgr1	NM_001001490	-79586	0	0	0
96	Oxgr1	NM_001001490	108646	0	0	0
97	Oxgr1	NM_001001490	-43854	0	0	0
98	Oxgr1	NM_001001490	-19514	0	0	0
99	Lca5l	NM_001001492	597	1	0	1
100	Wdr83os	NM_001001493	618	1	0	1
101	Wdr83os	NM_001001493	707	1	0	1
102	Tnip3	NM_001001495	31305	0	0	1
103	Gja6	NM_001001496	51790	0	0	1
104	Usp17ld	NM_001001559	-25106	0	0	0
105	Usp17ld	NM_001001559	-24892	0	0	0
106	Usp17ld	NM_001001559	-25155	0	0	0
107	Usp17ld	NM_001001559	-25113	0	0	0
108	Chpf	NM_001001566	11626	0	0	1
109	Chpf	NM_001001566	1846	0	1	0
110	Chpf	NM_001001566	2025	0	1	0
111	Chpf	NM_001001566	9701	0	1	0
112	Chpf	NM_001001566	2038	0	1	0
113	Chpf	NM_001001566	2060	0	1	0
114	Chpf	NM_001001566	2022	0	1	0
115	Dab2ip	NM_001001602	40201	0	0	0
116	Dab2ip	NM_001001602	21632	0	0	1
117	Dab2ip	NM_001001602	-23977	0	0	1
118	Dab2ip	NM_001001602	893	1	0	1
119	Dab2ip	NM_001001602	-28817	0	0	1
120	Dab2ip	NM_001001602	-28851	0	0	1
121	Dab2ip	NM_001001602	709	1	0	1
122	Dab2ip	NM_001001602	-28775	0	0	1
123	Dab2ip	NM_001001602	-23586	0	0	1
124	Prss48	NM_001001650	28487	0	0	0
125	Prss48	NM_001001650	-11912	0	0	0
126	Prss48	NM_001001650	-11769	0	0	0
127	Whsc1l1	NM_001001735	-1119	0	0	0
128	Whsc1l1	NM_001001735	1378	0	0	1
129	Itprip	NM_001001738	22713	0	1	0
130	Itprip	NM_001001738	8147	0	0	1
131	Itprip	NM_001001738	22674	0	1	0
132	Itprip	NM_001001738	22333	0	1	0
133	Itprip	NM_001001738	18277	0	0	1
134	Itprip	NM_001001738	22626	0	1	0
135	Itprip	NM_001001738	14445	0	0	1
136	Itprip	NM_001001738	22718	0	1	0
137	Itprip	NM_001001738	22464	0	1	0
138	Itprip	NM_001001738	22503	0	1	0
139	Itprip	NM_001001738	22645	0	1	0
140	Itprip	NM_001001738	19638	0	0	1
141	Itprip	NM_001001738	22367	0	1	0
142	Zfp239	NM_001001792	8590	0	1	0
143	Prrxl1	NM_001001796	-2178	0	0	0
144	Prrxl1	NM_001001796	-309	1	0	0
