	name	feature.name	dist.to.feature	prom	exon	intron
1	Scap	NM_001001144	2059	0	0	1
2	Scap	NM_001001144	19542	0	0	1
3	Fbxo41	NM_001001160	18737	0	1	0
4	Fbxo41	NM_001001160	24341	0	1	0
5	Fbxo41	NM_001001160	18029	0	1	0
6	Fbxo41	NM_001001160	18183	0	1	0
7	Fbxo41	NM_001001160	17904	0	0	1
8	Fbxo41	NM_001001160	18363	0	1	0
9	Fbxo41	NM_001001160	824	1	0	1
10	Fbxo41	NM_001001160	-4091	0	0	0
11	Taf9b	NM_001001176	233	1	1	0
12	Taf9b	NM_001001176	270	1	0	1
13	Taf9b	NM_001001176	251	1	1	0
14	Taf9b	NM_001001176	277	1	0	1
15	Ccdc148	NM_001001178	55369	0	0	1
16	Ccdc148	NM_001001178	37372	0	0	1
17	Zfp941	NM_001001180	2550	0	0	1
18	BC031181	NM_001001181	-151	1	0	0
19	Baz2b	NM_001001182	18349	0	0	1
20	Baz2b	NM_001001182	36051	0	0	1
21	Baz2b	NM_001001182	114580	0	0	1
22	Baz2b	NM_001001182	18475	0	0	1
23	Baz2b	NM_001001182	18328	0	0	1
24	Tmem204	NM_001001183	-9601	0	1	0
25	Tmem204	NM_001001183	22814	0	1	1
26	Tmem204	NM_001001183	-9621	0	1	0
27	Tmem204	NM_001001183	-8341	0	1	0
28	Tmem204	NM_001001183	2832	0	0	1
29	Tmem204	NM_001001183	22806	0	1	1
30	Tmem204	NM_001001183	22824	0	1	1
31	Tmem204	NM_001001183	29437	0	0	1
32	BC048507	NM_001001185	359	1	1	0
33	BC048507	NM_001001185	325197	0	0	0
34	BC048507	NM_001001185	-360	1	0	0
35	BC048507	NM_001001185	385	1	1	0
36	Zfp456	NM_001001186	-8186	0	0	0
37	Thnsl1	NM_001001297	239	1	0	1
38	Thnsl1	NM_001001297	63230	0	0	0
39	Thnsl1	NM_001001297	75244	0	0	0
40	Itga8	NM_001001309	138	1	1	1
41	Pramel4	NM_001001319	-18384	0	0	0
42	Tbx10	NM_001001320	519	1	0	1
43	Hexdc	NM_001001333	-11065	0	0	1
44	Spag6	NM_001001334	112478	0	0	0
45	Spag6	NM_001001334	112474	0	0	0
