	name	feature.name	dist.to.feature	prom	exon	intron
1	Fbxo41	NM_001001160	18140	0	1	0
2	Fbxo41	NM_001001160	18363	0	1	0
3	Taf9b	NM_001001176	251	1	1	0
4	Ccdc148	NM_001001178	55369	0	0	1
5	Tmem204	NM_001001183	22824	0	1	1
6	Tmem204	NM_001001183	-9601	0	1	0
7	Thnsl1	NM_001001297	75244	0	0	0
8	Slc35d2	NM_001001321	-47	1	0	0
9	Spag6	NM_001001334	-318	1	0	0
10	Spag6	NM_001001334	82389	0	0	0
11	Defb29	NM_001001444	-14339	0	0	0
12	Atp8b1	NM_001001488	211	1	1	0
13	Atp8b1	NM_001001488	2054	0	0	1
14	Atp8b1	NM_001001488	-105389	0	0	0
15	Oxgr1	NM_001001490	-40625	0	0	0
16	Oxgr1	NM_001001490	-106314	0	0	0
17	Oxgr1	NM_001001490	-95686	0	0	0
18	Tpm4	NM_001001491	662	1	0	1
19	Gja6	NM_001001496	51658	0	0	1
20	Chpf	NM_001001566	9757	0	1	0
21	Dab2ip	NM_001001602	40195	0	0	0
22	Prss48	NM_001001650	-32064	0	0	0
23	Itprip	NM_001001738	24598	0	1	0
24	Itprip	NM_001001738	21493	0	1	0
25	Zfp239	NM_001001792	15959	0	0	0
26	Prrxl1	NM_001001796	-272	1	0	0
27	Prrxl1	NM_001001796	35	1	1	0
28	Prrxl1	NM_001001796	150	1	0	1
29	Prrxl1	NM_001001796	-1839	0	0	0
30	Prrxl1	NM_001001796	-31931	0	1	0
31	Atp11c	NM_001001798	-243	1	0	0
32	Atp11c	NM_001001798	-39	1	0	0
33	Atp11c	NM_001001798	-51	1	0	0
34	Atp11c	NM_001001798	-122	1	0	0
35	Atp11c	NM_001001798	-43	1	0	0
36	Atp11c	NM_001001798	-140	1	0	0
37	Atp11c	NM_001001798	-67	1	0	0
38	Atp11c	NM_001001798	-287	1	0	0
39	Ephx4	NM_001001804	-149	1	0	0
40	Zfp36l2	NM_001001806	24472	0	0	0
41	Zfp36l2	NM_001001806	-81163	0	0	1
42	Zfp36l2	NM_001001806	6186	0	0	0
43	Zfp36l2	NM_001001806	6281	0	0	0
44	Zfp36l2	NM_001001806	5695	0	0	0
45	2510009E07Rik	NM_001001881	35922	0	0	1
46	2510009E07Rik	NM_001001881	130794	0	0	1
47	Nckap5l	NM_001001884	30697	0	1	0
48	Nckap5l	NM_001001884	31287	0	1	0
49	Eea1	NM_001001932	-13296	0	0	0
50	Eea1	NM_001001932	-60398	0	0	0
51	Eea1	NM_001001932	221814	0	0	0
52	Eea1	NM_001001932	107560	0	0	0
53	Megf10	NM_001001979	346	1	1	0
54	Limch1	NM_001001980	-273	1	0	0
55	Limch1	NM_001001980	803	1	0	1
56	Limch1	NM_001001980	963	1	0	1
57	A430105I19Rik	NM_001001982	-35	1	0	0
58	Kdm2a	NM_001001984	-1401	0	0	0
59	Kdm2a	NM_001001984	-1339	0	0	0
60	Gp1bb	NM_001001999	-2427	0	1	0
61	Tdrd1	NM_001002241	11422	0	0	1
62	Tdrd1	NM_001002241	11519	0	1	0
63	Tmem158	NM_001002267	-43	1	0	0
64	Adgrg6	NM_001002268	-596	1	0	0
65	Rab44	NM_001002786	28950	0	0	1
66	Rab44	NM_001002786	49302	0	0	1
67	Ccin	NM_001002787	1287	0	1	0
68	Ccin	NM_001002787	1414	0	1	0
69	Ccin	NM_001002787	-1155	0	0	0
70	Bfsp2	NM_001002896	-21686	0	0	1
71	Bfsp2	NM_001002896	402	1	1	0
